ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento7v2	rendimiento7v2	1590613661601	 	3.3.1
USER	rendimiento7v2	4804	END	1590613742676	1590613838736
USER	rendimiento7v2	4803	END	1590613742656	1590613838736
REQUEST	5404		NewShelter	1590613838736	1590613838738	OK	 
REQUEST	5403		NewShelter Redirect 1	1590613838718	1590613838741	OK	 
USER	rendimiento7v2	4805	END	1590613742686	1590613838746
REQUEST	5405		NewShelter	1590613838746	1590613838749	OK	 
USER	rendimiento7v2	4806	END	1590613742706	1590613838766
REQUEST	5404		NewShelter Redirect 1	1590613838738	1590613838767	OK	 
REQUEST	5406		NewShelter	1590613838766	1590613838769	OK	 
REQUEST	5405		NewShelter Redirect 1	1590613838749	1590613838776	OK	 
REQUEST	5407		NewShelter	1590613838776	1590613838778	OK	 
USER	rendimiento7v2	4807	END	1590613742726	1590613838787
REQUEST	5406		NewShelter Redirect 1	1590613838769	1590613838793	OK	 
REQUEST	5408		NewShelter	1590613838797	1590613838799	OK	 
REQUEST	5407		NewShelter Redirect 1	1590613838778	1590613838802	OK	 
USER	rendimiento7v2	4808	END	1590613742736	1590613838807
USER	rendimiento7v2	4809	END	1590613742756	1590613838817
REQUEST	5409		NewShelter	1590613838817	1590613838819	OK	 
REQUEST	5408		NewShelter Redirect 1	1590613838799	1590613838822	OK	 
REQUEST	5410		NewShelter	1590613838837	1590613838839	OK	 
REQUEST	5409		NewShelter Redirect 1	1590613838819	1590613838842	OK	 
USER	rendimiento7v2	4810	END	1590613742776	1590613838847
USER	rendimiento7v2	4811	END	1590613742786	1590613838857
REQUEST	5410		NewShelter Redirect 1	1590613838839	1590613838862	OK	 
USER	rendimiento7v2	4812	END	1590613742806	1590613838877
REQUEST	5413		NewShelter	1590613838877	1590613838879	OK	 
REQUEST	5412		NewShelter	1590613838877	1590613838879	OK	 
REQUEST	5411		NewShelter	1590613838877	1590613838879	OK	 
REQUEST	5414		NewShelter	1590613838887	1590613838889	OK	 
USER	rendimiento7v2	4814	END	1590613742836	1590613838897
USER	rendimiento7v2	4813	END	1590613742826	1590613838897
USER	rendimiento7v2	4815	END	1590613742856	1590613838917
REQUEST	5415		NewShelter	1590613838917	1590613838920	OK	 
REQUEST	5412		NewShelter Redirect 1	1590613838879	1590613838924	OK	 
REQUEST	5411		NewShelter Redirect 1	1590613838879	1590613838924	OK	 
REQUEST	5413		NewShelter Redirect 1	1590613838879	1590613838926	OK	 
REQUEST	5416		NewShelter	1590613838927	1590613838929	OK	 
REQUEST	5414		NewShelter Redirect 1	1590613838889	1590613838931	OK	 
USER	rendimiento7v2	4817	END	1590613742886	1590613838947
USER	rendimiento7v2	4816	END	1590613742876	1590613838947
REQUEST	5417		NewShelter	1590613838947	1590613838950	OK	 
REQUEST	5415		NewShelter Redirect 1	1590613838920	1590613838952	OK	 
REQUEST	5416		NewShelter Redirect 1	1590613838929	1590613838959	OK	 
REQUEST	5417		NewShelter Redirect 1	1590613838950	1590613838974	OK	 
REQUEST	5418		NewShelter	1590613838977	1590613838979	OK	 
USER	rendimiento7v2	4819	END	1590613742926	1590613838987
USER	rendimiento7v2	4818	END	1590613742906	1590613838987
REQUEST	5419		NewShelter	1590613838987	1590613838989	OK	 
REQUEST	5420		NewShelter	1590613838997	1590613838998	OK	 
REQUEST	5418		NewShelter Redirect 1	1590613838979	1590613839006	OK	 
USER	rendimiento7v2	4820	END	1590613742936	1590613839007
REQUEST	5419		NewShelter Redirect 1	1590613838989	1590613839017	OK	 
USER	rendimiento7v2	4821	END	1590613742956	1590613839017
REQUEST	5421		NewShelter	1590613839017	1590613839020	OK	 
REQUEST	5420		NewShelter Redirect 1	1590613838998	1590613839022	OK	 
REQUEST	5422		NewShelter	1590613839027	1590613839029	OK	 
REQUEST	5421		NewShelter Redirect 1	1590613839020	1590613839044	OK	 
USER	rendimiento7v2	4822	END	1590613742976	1590613839047
REQUEST	5422		NewShelter Redirect 1	1590613839029	1590613839051	OK	 
USER	rendimiento7v2	4823	END	1590613742986	1590613839058
REQUEST	5423		NewShelter	1590613839058	1590613839060	OK	 
USER	rendimiento7v2	4824	END	1590613743006	1590613839068
REQUEST	5424		NewShelter	1590613839068	1590613839070	OK	 
REQUEST	5425		NewShelter	1590613839078	1590613839080	OK	 
REQUEST	5423		NewShelter Redirect 1	1590613839060	1590613839083	OK	 
USER	rendimiento7v2	4825	END	1590613743026	1590613839088
REQUEST	5424		NewShelter Redirect 1	1590613839070	1590613839093	OK	 
REQUEST	5426		NewShelter	1590613839098	1590613839100	OK	 
REQUEST	5425		NewShelter Redirect 1	1590613839080	1590613839106	OK	 
USER	rendimiento7v2	4826	END	1590613743036	1590613839108
USER	rendimiento7v2	4827	END	1590613743056	1590613839118
REQUEST	5426		NewShelter Redirect 1	1590613839100	1590613839123	OK	 
REQUEST	5428		NewShelter	1590613839128	1590613839130	OK	 
REQUEST	5427		NewShelter	1590613839128	1590613839130	OK	 
USER	rendimiento7v2	4828	END	1590613743076	1590613839138
REQUEST	5429		NewShelter	1590613839148	1590613839150	OK	 
USER	rendimiento7v2	4829	END	1590613743086	1590613839158
REQUEST	5428		NewShelter Redirect 1	1590613839130	1590613839160	OK	 
REQUEST	5427		NewShelter Redirect 1	1590613839130	1590613839160	OK	 
USER	rendimiento7v2	4830	END	1590613743106	1590613839168
REQUEST	5430		NewShelter	1590613839168	1590613839170	OK	 
REQUEST	5429		NewShelter Redirect 1	1590613839150	1590613839175	OK	 
REQUEST	5431		NewShelter	1590613839178	1590613839180	OK	 
USER	rendimiento7v2	4831	END	1590613743126	1590613839188
REQUEST	5430		NewShelter Redirect 1	1590613839170	1590613839198	OK	 
USER	rendimiento7v2	4832	END	1590613743136	1590613839198
REQUEST	5432		NewShelter	1590613839198	1590613839200	OK	 
REQUEST	5431		NewShelter Redirect 1	1590613839180	1590613839207	OK	 
REQUEST	5433		NewShelter	1590613839208	1590613839210	OK	 
USER	rendimiento7v2	4833	END	1590613743156	1590613839218
REQUEST	5432		NewShelter Redirect 1	1590613839200	1590613839225	OK	 
REQUEST	5434		NewShelter	1590613839232	1590613839234	OK	 
REQUEST	5433		NewShelter Redirect 1	1590613839210	1590613839236	OK	 
USER	rendimiento7v2	4834	END	1590613743176	1590613839246
USER	rendimiento7v2	4835	END	1590613743186	1590613839256
REQUEST	5434		NewShelter Redirect 1	1590613839234	1590613839258	OK	 
USER	rendimiento7v2	4836	END	1590613743206	1590613839266
USER	rendimiento7v2	4837	END	1590613743226	1590613839286
REQUEST	5436		NewShelter	1590613839286	1590613839288	OK	 
REQUEST	5435		NewShelter	1590613839286	1590613839288	OK	 
USER	rendimiento7v2	4838	END	1590613743236	1590613839296
REQUEST	5437		NewShelter	1590613839306	1590613839308	OK	 
REQUEST	5435		NewShelter Redirect 1	1590613839288	1590613839313	OK	 
REQUEST	5436		NewShelter Redirect 1	1590613839288	1590613839315	OK	 
USER	rendimiento7v2	4839	END	1590613743256	1590613839316
REQUEST	5438		NewShelter	1590613839316	1590613839318	OK	 
USER	rendimiento7v2	4840	END	1590613743276	1590613839336
REQUEST	5437		NewShelter Redirect 1	1590613839308	1590613839339	OK	 
USER	rendimiento7v2	4841	END	1590613743286	1590613839346
REQUEST	5440		NewShelter	1590613839346	1590613839348	OK	 
REQUEST	5441		NewShelter	1590613839346	1590613839348	OK	 
REQUEST	5439		NewShelter	1590613839346	1590613839348	OK	 
REQUEST	5438		NewShelter Redirect 1	1590613839318	1590613839349	OK	 
USER	rendimiento7v2	4842	END	1590613743306	1590613839356
REQUEST	5442		NewShelter	1590613839366	1590613839368	OK	 
REQUEST	5443		NewShelter	1590613839376	1590613839378	OK	 
REQUEST	5440		NewShelter Redirect 1	1590613839348	1590613839387	OK	 
REQUEST	5439		NewShelter Redirect 1	1590613839348	1590613839387	OK	 
REQUEST	5441		NewShelter Redirect 1	1590613839348	1590613839388	OK	 
USER	rendimiento7v2	4843	END	1590613743326	1590613839396
USER	rendimiento7v2	4844	END	1590613743336	1590613839396
REQUEST	5444		NewShelter	1590613839396	1590613839399	OK	 
REQUEST	5442		NewShelter Redirect 1	1590613839368	1590613839401	OK	 
REQUEST	5443		NewShelter Redirect 1	1590613839378	1590613839406	OK	 
USER	rendimiento7v2	4845	END	1590613743357	1590613839416
REQUEST	5445		NewShelter	1590613839416	1590613839418	OK	 
REQUEST	5446		NewShelter	1590613839416	1590613839418	OK	 
REQUEST	5444		NewShelter Redirect 1	1590613839399	1590613839423	OK	 
USER	rendimiento7v2	4846	END	1590613743377	1590613839446
REQUEST	5447		NewShelter	1590613839446	1590613839448	OK	 
REQUEST	5445		NewShelter Redirect 1	1590613839418	1590613839450	OK	 
REQUEST	5446		NewShelter Redirect 1	1590613839418	1590613839453	OK	 
USER	rendimiento7v2	4847	END	1590613743387	1590613839456
REQUEST	5448		NewShelter	1590613839456	1590613839458	OK	 
USER	rendimiento7v2	4848	END	1590613743407	1590613839466
REQUEST	5447		NewShelter Redirect 1	1590613839448	1590613839473	OK	 
REQUEST	5449		NewShelter	1590613839476	1590613839478	OK	 
REQUEST	5448		NewShelter Redirect 1	1590613839458	1590613839481	OK	 
USER	rendimiento7v2	4849	END	1590613743427	1590613839486
USER	rendimiento7v2	4850	END	1590613743437	1590613839496
REQUEST	5450		NewShelter	1590613839496	1590613839499	OK	 
REQUEST	5449		NewShelter Redirect 1	1590613839478	1590613839502	OK	 
REQUEST	5451		NewShelter	1590613839516	1590613839518	OK	 
REQUEST	5450		NewShelter Redirect 1	1590613839499	1590613839524	OK	 
USER	rendimiento7v2	4851	END	1590613743457	1590613839526
REQUEST	5452		NewShelter	1590613839526	1590613839528	OK	 
REQUEST	5451		NewShelter Redirect 1	1590613839518	1590613839543	OK	 
USER	rendimiento7v2	4852	END	1590613743477	1590613839546
REQUEST	5453		NewShelter	1590613839546	1590613839549	OK	 
REQUEST	5452		NewShelter Redirect 1	1590613839528	1590613839553	OK	 
USER	rendimiento7v2	4853	END	1590613743487	1590613839556
REQUEST	5454		NewShelter	1590613839556	1590613839558	OK	 
USER	rendimiento7v2	4854	END	1590613743507	1590613839566
REQUEST	5455		NewShelter	1590613839576	1590613839578	OK	 
REQUEST	5453		NewShelter Redirect 1	1590613839549	1590613839579	OK	 
REQUEST	5454		NewShelter Redirect 1	1590613839558	1590613839586	OK	 
USER	rendimiento7v2	4855	END	1590613743527	1590613839596
REQUEST	5456		NewShelter	1590613839596	1590613839599	OK	 
REQUEST	5455		NewShelter Redirect 1	1590613839578	1590613839603	OK	 
USER	rendimiento7v2	4856	END	1590613743537	1590613839606
USER	rendimiento7v2	4857	END	1590613743557	1590613839616
REQUEST	5457		NewShelter	1590613839616	1590613839619	OK	 
REQUEST	5456		NewShelter Redirect 1	1590613839599	1590613839623	OK	 
REQUEST	5458		NewShelter	1590613839626	1590613839628	OK	 
USER	rendimiento7v2	4858	END	1590613743577	1590613839646
REQUEST	5459		NewShelter	1590613839646	1590613839649	OK	 
REQUEST	5457		NewShelter Redirect 1	1590613839619	1590613839650	OK	 
USER	rendimiento7v2	4859	END	1590613743587	1590613839656
REQUEST	5458		NewShelter Redirect 1	1590613839628	1590613839660	OK	 
REQUEST	5460		NewShelter	1590613839666	1590613839668	OK	 
REQUEST	5459		NewShelter Redirect 1	1590613839649	1590613839676	OK	 
USER	rendimiento7v2	4860	END	1590613743607	1590613839676
REQUEST	5462		NewShelter	1590613839686	1590613839688	OK	 
REQUEST	5461		NewShelter	1590613839686	1590613839689	OK	 
REQUEST	5460		NewShelter Redirect 1	1590613839668	1590613839694	OK	 
USER	rendimiento7v2	4861	END	1590613743627	1590613839696
REQUEST	5463		NewShelter	1590613839706	1590613839708	OK	 
REQUEST	5462		NewShelter Redirect 1	1590613839688	1590613839723	OK	 
USER	rendimiento7v2	4862	END	1590613743637	1590613839726
REQUEST	5464		NewShelter	1590613839726	1590613839728	OK	 
REQUEST	5461		NewShelter Redirect 1	1590613839689	1590613839728	OK	 
USER	rendimiento7v2	4864	END	1590613743677	1590613839736
USER	rendimiento7v2	4863	END	1590613743667	1590613839736
REQUEST	5463		NewShelter Redirect 1	1590613839708	1590613839740	OK	 
REQUEST	5465		NewShelter	1590613839746	1590613839748	OK	 
REQUEST	5464		NewShelter Redirect 1	1590613839728	1590613839753	OK	 
USER	rendimiento7v2	4865	END	1590613743697	1590613839756
REQUEST	5466		NewShelter	1590613839766	1590613839768	OK	 
REQUEST	5465		NewShelter Redirect 1	1590613839748	1590613839772	OK	 
USER	rendimiento7v2	4866	END	1590613743717	1590613839776
REQUEST	5467		NewShelter	1590613839776	1590613839778	OK	 
REQUEST	5466		NewShelter Redirect 1	1590613839768	1590613839792	OK	 
USER	rendimiento7v2	4867	END	1590613743727	1590613839796
REQUEST	5468		NewShelter	1590613839796	1590613839798	OK	 
REQUEST	5467		NewShelter Redirect 1	1590613839778	1590613839803	OK	 
USER	rendimiento7v2	4868	END	1590613743747	1590613839806
REQUEST	5469		NewShelter	1590613839806	1590613839808	OK	 
REQUEST	5468		NewShelter Redirect 1	1590613839798	1590613839822	OK	 
USER	rendimiento7v2	4869	END	1590613743767	1590613839826
REQUEST	5470		NewShelter	1590613839826	1590613839828	OK	 
REQUEST	5469		NewShelter Redirect 1	1590613839808	1590613839832	OK	 
USER	rendimiento7v2	4870	END	1590613743777	1590613839836
REQUEST	5471		NewShelter	1590613839846	1590613839852	OK	 
REQUEST	5470		NewShelter Redirect 1	1590613839828	1590613839856	OK	 
USER	rendimiento7v2	4871	END	1590613743797	1590613839856
REQUEST	5472		NewShelter	1590613839866	1590613839868	OK	 
REQUEST	5471		NewShelter Redirect 1	1590613839852	1590613839876	OK	 
REQUEST	5473		NewShelter	1590613839876	1590613839878	OK	 
USER	rendimiento7v2	4872	END	1590613743818	1590613839886
REQUEST	5474		NewShelter	1590613839886	1590613839888	OK	 
REQUEST	5472		NewShelter Redirect 1	1590613839868	1590613839895	OK	 
USER	rendimiento7v2	4873	END	1590613743828	1590613839896
REQUEST	5473		NewShelter Redirect 1	1590613839878	1590613839905	OK	 
REQUEST	5475		NewShelter	1590613839906	1590613839908	OK	 
REQUEST	5474		NewShelter Redirect 1	1590613839888	1590613839913	OK	 
USER	rendimiento7v2	4874	END	1590613743848	1590613839916
REQUEST	5476		NewShelter	1590613839926	1590613839928	OK	 
REQUEST	5475		NewShelter Redirect 1	1590613839908	1590613839932	OK	 
USER	rendimiento7v2	4876	END	1590613743878	1590613839936
USER	rendimiento7v2	4875	END	1590613743868	1590613839936
REQUEST	5477		NewShelter	1590613839936	1590613839938	OK	 
REQUEST	5476		NewShelter Redirect 1	1590613839928	1590613839952	OK	 
REQUEST	5478		NewShelter	1590613839956	1590613839958	OK	 
REQUEST	5477		NewShelter Redirect 1	1590613839938	1590613839963	OK	 
USER	rendimiento7v2	4877	END	1590613743898	1590613839966
REQUEST	5479		NewShelter	1590613839976	1590613839978	OK	 
REQUEST	5478		NewShelter Redirect 1	1590613839958	1590613839984	OK	 
USER	rendimiento7v2	4879	END	1590613743928	1590613839986
USER	rendimiento7v2	4878	END	1590613743918	1590613839986
REQUEST	5480		NewShelter	1590613839986	1590613839988	OK	 
REQUEST	5479		NewShelter Redirect 1	1590613839978	1590613840002	OK	 
USER	rendimiento7v2	4880	END	1590613743948	1590613840006
REQUEST	5481		NewShelter	1590613840006	1590613840008	OK	 
REQUEST	5480		NewShelter Redirect 1	1590613839988	1590613840012	OK	 
USER	rendimiento7v2	4881	END	1590613743969	1590613840026
REQUEST	5482		NewShelter	1590613840026	1590613840028	OK	 
REQUEST	5481		NewShelter Redirect 1	1590613840008	1590613840032	OK	 
USER	rendimiento7v2	4882	END	1590613743979	1590613840046
REQUEST	5483		NewShelter	1590613840046	1590613840048	OK	 
REQUEST	5482		NewShelter Redirect 1	1590613840028	1590613840052	OK	 
REQUEST	5485		NewShelter	1590613840066	1590613840068	OK	 
REQUEST	5484		NewShelter	1590613840066	1590613840068	OK	 
USER	rendimiento7v2	4883	END	1590613743999	1590613840076
USER	rendimiento7v2	4884	END	1590613744019	1590613840086
REQUEST	5486		NewShelter	1590613840086	1590613840089	OK	 
REQUEST	5483		NewShelter Redirect 1	1590613840048	1590613840095	OK	 
USER	rendimiento7v2	4885	END	1590613744029	1590613840096
REQUEST	5484		NewShelter Redirect 1	1590613840068	1590613840102	OK	 
REQUEST	5485		NewShelter Redirect 1	1590613840068	1590613840103	OK	 
REQUEST	5486		NewShelter Redirect 1	1590613840089	1590613840114	OK	 
USER	rendimiento7v2	4886	END	1590613744049	1590613840116
REQUEST	5487		NewShelter	1590613840116	1590613840118	OK	 
REQUEST	5488		NewShelter	1590613840116	1590613840118	OK	 
USER	rendimiento7v2	4887	END	1590613744069	1590613840126
REQUEST	5489		NewShelter	1590613840136	1590613840138	OK	 
USER	rendimiento7v2	4888	END	1590613744079	1590613840146
REQUEST	5488		NewShelter Redirect 1	1590613840118	1590613840152	OK	 
REQUEST	5487		NewShelter Redirect 1	1590613840118	1590613840153	OK	 
REQUEST	5490		NewShelter	1590613840156	1590613840158	OK	 
USER	rendimiento7v2	4889	END	1590613744099	1590613840166
REQUEST	5491		NewShelter	1590613840166	1590613840168	OK	 
REQUEST	5489		NewShelter Redirect 1	1590613840138	1590613840169	OK	 
USER	rendimiento7v2	4890	END	1590613744119	1590613840186
REQUEST	5492		NewShelter	1590613840186	1590613840188	OK	 
USER	rendimiento7v2	4891	END	1590613744129	1590613840196
REQUEST	5490		NewShelter Redirect 1	1590613840158	1590613840202	OK	 
REQUEST	5491		NewShelter Redirect 1	1590613840168	1590613840208	OK	 
REQUEST	5493		NewShelter	1590613840206	1590613840209	OK	 
REQUEST	5492		NewShelter Redirect 1	1590613840188	1590613840216	OK	 
USER	rendimiento7v2	4892	END	1590613744149	1590613840216
REQUEST	5494		NewShelter	1590613840216	1590613840218	OK	 
USER	rendimiento7v2	4893	END	1590613744169	1590613840226
REQUEST	5493		NewShelter Redirect 1	1590613840209	1590613840234	OK	 
REQUEST	5495		NewShelter	1590613840236	1590613840238	OK	 
REQUEST	5494		NewShelter Redirect 1	1590613840218	1590613840242	OK	 
USER	rendimiento7v2	4894	END	1590613744179	1590613840246
USER	rendimiento7v2	4895	END	1590613744199	1590613840256
REQUEST	5496		NewShelter	1590613840256	1590613840258	OK	 
REQUEST	5495		NewShelter Redirect 1	1590613840238	1590613840264	OK	 
REQUEST	5497		NewShelter	1590613840266	1590613840268	OK	 
USER	rendimiento7v2	4896	END	1590613744219	1590613840276
REQUEST	5498		NewShelter	1590613840286	1590613840289	OK	 
REQUEST	5496		NewShelter Redirect 1	1590613840258	1590613840292	OK	 
USER	rendimiento7v2	4897	END	1590613744229	1590613840296
REQUEST	5497		NewShelter Redirect 1	1590613840268	1590613840301	OK	 
USER	rendimiento7v2	4898	END	1590613744249	1590613840306
REQUEST	5499		NewShelter	1590613840306	1590613840308	OK	 
REQUEST	5500		NewShelter	1590613840316	1590613840318	OK	 
REQUEST	5498		NewShelter Redirect 1	1590613840289	1590613840320	OK	 
USER	rendimiento7v2	4899	END	1590613744269	1590613840328
USER	rendimiento7v2	4900	END	1590613744279	1590613840337
REQUEST	5501		NewShelter	1590613840337	1590613840340	OK	 
REQUEST	5499		NewShelter Redirect 1	1590613840308	1590613840341	OK	 
REQUEST	5500		NewShelter Redirect 1	1590613840319	1590613840353	OK	 
REQUEST	5502		NewShelter	1590613840357	1590613840359	OK	 
REQUEST	5501		NewShelter Redirect 1	1590613840340	1590613840366	OK	 
USER	rendimiento7v2	4901	END	1590613744299	1590613840367
REQUEST	5503		NewShelter	1590613840367	1590613840369	OK	 
REQUEST	5502		NewShelter Redirect 1	1590613840360	1590613840388	OK	 
REQUEST	5504		NewShelter	1590613840387	1590613840390	OK	 
USER	rendimiento7v2	4902	END	1590613744319	1590613840397
REQUEST	5503		NewShelter Redirect 1	1590613840369	1590613840398	OK	 
USER	rendimiento7v2	4903	END	1590613744330	1590613840407
REQUEST	5504		NewShelter Redirect 1	1590613840390	1590613840415	OK	 
USER	rendimiento7v2	4904	END	1590613744349	1590613840417
REQUEST	5506		NewShelter	1590613840417	1590613840419	OK	 
REQUEST	5505		NewShelter	1590613840417	1590613840419	OK	 
USER	rendimiento7v2	4905	END	1590613744369	1590613840427
REQUEST	5507		NewShelter	1590613840437	1590613840439	OK	 
USER	rendimiento7v2	4906	END	1590613744380	1590613840447
REQUEST	5505		NewShelter Redirect 1	1590613840420	1590613840454	OK	 
USER	rendimiento7v2	4907	END	1590613744400	1590613840457
REQUEST	5506		NewShelter Redirect 1	1590613840419	1590613840459	OK	 
REQUEST	5508		NewShelter	1590613840457	1590613840460	OK	 
REQUEST	5507		NewShelter Redirect 1	1590613840440	1590613840468	OK	 
REQUEST	5509		NewShelter	1590613840467	1590613840469	OK	 
USER	rendimiento7v2	4908	END	1590613744419	1590613840477
REQUEST	5510		NewShelter	1590613840487	1590613840489	OK	 
REQUEST	5508		NewShelter Redirect 1	1590613840460	1590613840491	OK	 
USER	rendimiento7v2	4909	END	1590613744430	1590613840497
REQUEST	5509		NewShelter Redirect 1	1590613840469	1590613840501	OK	 
USER	rendimiento7v2	4910	END	1590613744450	1590613840507
REQUEST	5511		NewShelter	1590613840507	1590613840511	OK	 
REQUEST	5510		NewShelter Redirect 1	1590613840490	1590613840515	OK	 
REQUEST	5512		NewShelter	1590613840517	1590613840519	OK	 
USER	rendimiento7v2	4911	END	1590613744470	1590613840527
REQUEST	5513		NewShelter	1590613840537	1590613840539	OK	 
REQUEST	5511		NewShelter Redirect 1	1590613840511	1590613840540	OK	 
USER	rendimiento7v2	4912	END	1590613744480	1590613840548
REQUEST	5512		NewShelter Redirect 1	1590613840519	1590613840549	OK	 
REQUEST	5514		NewShelter	1590613840557	1590613840559	OK	 
REQUEST	5513		NewShelter Redirect 1	1590613840539	1590613840567	OK	 
USER	rendimiento7v2	4913	END	1590613744500	1590613840567
REQUEST	5515		NewShelter	1590613840567	1590613840569	OK	 
USER	rendimiento7v2	4914	END	1590613744520	1590613840587
REQUEST	5514		NewShelter Redirect 1	1590613840560	1590613840589	OK	 
REQUEST	5515		NewShelter Redirect 1	1590613840569	1590613840598	OK	 
USER	rendimiento7v2	4915	END	1590613744530	1590613840618
USER	rendimiento7v2	4916	END	1590613744550	1590613840618
USER	rendimiento7v2	4917	END	1590613744570	1590613840629
REQUEST	5516		NewShelter	1590613840629	1590613840632	OK	 
USER	rendimiento7v2	4918	END	1590613744580	1590613840639
REQUEST	5517		NewShelter	1590613840649	1590613840651	OK	 
USER	rendimiento7v2	4919	END	1590613744600	1590613840659
REQUEST	5516		NewShelter Redirect 1	1590613840632	1590613840663	OK	 
REQUEST	5517		NewShelter Redirect 1	1590613840651	1590613840681	OK	 
REQUEST	5519		NewShelter	1590613840679	1590613840682	OK	 
REQUEST	5518		NewShelter	1590613840679	1590613840682	OK	 
REQUEST	5521		NewShelter	1590613840679	1590613840682	OK	 
REQUEST	5520		NewShelter	1590613840679	1590613840682	OK	 
USER	rendimiento7v2	4922	END	1590613744630	1590613840709
USER	rendimiento7v2	4920	END	1590613744620	1590613840709
REQUEST	5522		NewShelter	1590613840709	1590613840712	OK	 
USER	rendimiento7v2	4921	END	1590613744630	1590613840719
USER	rendimiento7v2	4923	END	1590613744660	1590613840719
REQUEST	5523		NewShelter	1590613840719	1590613840722	OK	 
REQUEST	5521		NewShelter Redirect 1	1590613840682	1590613840728	OK	 
REQUEST	5519		NewShelter Redirect 1	1590613840682	1590613840729	OK	 
REQUEST	5518		NewShelter Redirect 1	1590613840682	1590613840730	OK	 
REQUEST	5520		NewShelter Redirect 1	1590613840682	1590613840731	OK	 
USER	rendimiento7v2	4924	END	1590613744680	1590613840739
REQUEST	5524		NewShelter	1590613840739	1590613840741	OK	 
REQUEST	5522		NewShelter Redirect 1	1590613840712	1590613840747	OK	 
REQUEST	5523		NewShelter Redirect 1	1590613840722	1590613840760	OK	 
USER	rendimiento7v2	4925	END	1590613744701	1590613840769
REQUEST	5524		NewShelter Redirect 1	1590613840741	1590613840769	OK	 
USER	rendimiento7v2	4926	END	1590613744711	1590613840779
REQUEST	5525		NewShelter	1590613840779	1590613840781	OK	 
USER	rendimiento7v2	4927	END	1590613744731	1590613840799
REQUEST	5525		NewShelter Redirect 1	1590613840781	1590613840804	OK	 
USER	rendimiento7v2	4928	END	1590613744751	1590613840819
USER	rendimiento7v2	4929	END	1590613744761	1590613840829
REQUEST	5526		NewShelter	1590613840851	1590613840853	OK	 
REQUEST	5528		NewShelter	1590613840851	1590613840853	OK	 
REQUEST	5527		NewShelter	1590613840851	1590613840853	OK	 
USER	rendimiento7v2	4930	END	1590613744781	1590613840861
USER	rendimiento7v2	4931	END	1590613744801	1590613840881
USER	rendimiento7v2	4932	END	1590613744811	1590613840881
USER	rendimiento7v2	4933	END	1590613744831	1590613840891
REQUEST	5528		NewShelter Redirect 1	1590613840853	1590613840898	OK	 
REQUEST	5526		NewShelter Redirect 1	1590613840853	1590613840899	OK	 
REQUEST	5527		NewShelter Redirect 1	1590613840853	1590613840902	OK	 
USER	rendimiento7v2	4934	END	1590613744851	1590613840911
REQUEST	5530		NewShelter	1590613840911	1590613840913	OK	 
REQUEST	5532		NewShelter	1590613840911	1590613840913	OK	 
REQUEST	5531		NewShelter	1590613840911	1590613840913	OK	 
REQUEST	5529		NewShelter	1590613840911	1590613840913	OK	 
USER	rendimiento7v2	4935	END	1590613744861	1590613840921
REQUEST	5533		NewShelter	1590613840941	1590613840943	OK	 
USER	rendimiento7v2	4936	END	1590613744881	1590613840951
USER	rendimiento7v2	4937	END	1590613744896	1590613840951
REQUEST	5534		NewShelter	1590613840961	1590613840963	OK	 
REQUEST	5531		NewShelter Redirect 1	1590613840913	1590613840967	OK	 
REQUEST	5530		NewShelter Redirect 1	1590613840913	1590613840968	OK	 
REQUEST	5529		NewShelter Redirect 1	1590613840913	1590613840969	OK	 
REQUEST	5532		NewShelter Redirect 1	1590613840913	1590613840970	OK	 
USER	rendimiento7v2	4938	END	1590613744906	1590613840971
REQUEST	5536		NewShelter	1590613840971	1590613840973	OK	 
REQUEST	5535		NewShelter	1590613840981	1590613840982	OK	 
REQUEST	5533		NewShelter Redirect 1	1590613840943	1590613840983	OK	 
REQUEST	5534		NewShelter Redirect 1	1590613840963	1590613840989	OK	 
REQUEST	5536		NewShelter Redirect 1	1590613840973	1590613840998	OK	 
USER	rendimiento7v2	4939	END	1590613744926	1590613841001
REQUEST	5537		NewShelter	1590613841001	1590613841003	OK	 
REQUEST	5535		NewShelter Redirect 1	1590613840982	1590613841008	OK	 
REQUEST	5539		NewShelter	1590613841011	1590613841012	OK	 
REQUEST	5538		NewShelter	1590613841011	1590613841013	OK	 
USER	rendimiento7v2	4940	END	1590613744946	1590613841021
USER	rendimiento7v2	4941	END	1590613744956	1590613841021
REQUEST	5540		NewShelter	1590613841031	1590613841032	OK	 
USER	rendimiento7v2	4942	END	1590613744976	1590613841041
REQUEST	5541		NewShelter	1590613841041	1590613841042	OK	 
REQUEST	5542		NewShelter	1590613841041	1590613841043	OK	 
REQUEST	5537		NewShelter Redirect 1	1590613841003	1590613841044	OK	 
REQUEST	5543		NewShelter	1590613841051	1590613841052	OK	 
REQUEST	5538		NewShelter Redirect 1	1590613841013	1590613841057	OK	 
REQUEST	5539		NewShelter Redirect 1	1590613841012	1590613841060	OK	 
USER	rendimiento7v2	4943	END	1590613744996	1590613841071
REQUEST	5544		NewShelter	1590613841071	1590613841072	OK	 
REQUEST	5540		NewShelter Redirect 1	1590613841032	1590613841079	OK	 
