ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento30	rendimiento30	1591126866071	 	3.3.1
REQUEST	870		Login	1591126969108	1591126980555	OK	 
REQUEST	872		Login	1591126969108	1591126980556	OK	 
REQUEST	450		List Products	1591126969178	1591126980559	OK	 
REQUEST	136		Create Product Redirect 1	1591126969281	1591126980615	OK	 
REQUEST	353		List Products	1591126941707	1591126980619	OK	 
REQUEST	353		request_4	1591126980620	1591126980685	OK	 
REQUEST	261		Create Product Redirect 1	1591126968005	1591126980715	OK	 
REQUEST	873		Login	1591126969387	1591126980718	OK	 
USER	rendimiento30	116	END	1591126878744	1591126980788
REQUEST	427		request_4	1591126980394	1591126980824	OK	 
USER	rendimiento30	194	END	1591126886772	1591126980878
USER	rendimiento30	172	END	1591126884341	1591126980888
REQUEST	425		List Products	1591126966775	1591126980931	OK	 
REQUEST	320		Create Product Redirect 1	1591126958998	1591126980962	OK	 
REQUEST	874		Login	1591126969387	1591126980965	OK	 
USER	rendimiento30	124	END	1591126879537	1591126981088
REQUEST	425		request_4	1591126981017	1591126981092	OK	 
REQUEST	177		Create Product Redirect 1	1591126967921	1591126981127	OK	 
REQUEST	686		Logged	1591126962114	1591126981144	OK	 
REQUEST	547		Logged	1591126946437	1591126981144	OK	 
REQUEST	547		Logged Redirect 1	1591126981145	1591126981147	OK	 
REQUEST	686		Logged Redirect 1	1591126981145	1591126981147	OK	 
REQUEST	875		Login	1591126969388	1591126981165	OK	 
REQUEST	876		Login	1591126969388	1591126981167	OK	 
REQUEST	490		List Products	1591126959702	1591126981309	OK	 
REQUEST	879		Login	1591126969389	1591126981330	OK	 
REQUEST	223		Create Product	1591126969388	1591126981332	OK	 
REQUEST	223		Create Product Redirect 1	1591126981332	1591126981333	OK	 
REQUEST	877		Login	1591126969388	1591126981335	OK	 
REQUEST	387		List Products	1591126969388	1591126981337	OK	 
REQUEST	387		List Products Redirect 1	1591126981338	1591126981338	OK	 
REQUEST	376		List Products	1591126941848	1591126981387	OK	 
REQUEST	878		Login	1591126969389	1591126981388	OK	 
REQUEST	880		Login	1591126969443	1591126981390	OK	 
REQUEST	144		Create Product Redirect 1	1591126941902	1591126981391	OK	 
REQUEST	369		Create product	1591126969515	1591126981394	OK	 
REQUEST	387		request_4	1591126981339	1591126981430	OK	 
USER	rendimiento30	157	END	1591126882844	1591126981448
REQUEST	376		request_4	1591126981388	1591126981455	OK	 
REQUEST	490		request_4	1591126981394	1591126981476	OK	 
REQUEST	174		Create Product Redirect 1	1591126941947	1591126981491	OK	 
REQUEST	568		List Products	1591126961216	1591126981567	OK	 
REQUEST	302		Create Product	1591126962525	1591126981574	OK	 
REQUEST	881		Login	1591126969534	1591126981575	OK	 
REQUEST	452		List Products	1591126969564	1591126981576	OK	 
REQUEST	568		request_4	1591126981648	1591126981715	OK	 
REQUEST	241		Create Product Redirect 1	1591126980483	1591126981762	OK	 
REQUEST	743		Logged	1591126969574	1591126981765	OK	 
REQUEST	746		Logged	1591126969574	1591126981766	OK	 
REQUEST	883		Login	1591126969584	1591126981767	OK	 
REQUEST	882		Login	1591126969584	1591126981770	OK	 
REQUEST	884		Login	1591126969594	1591126981771	OK	 
REQUEST	227		Create Product	1591126946797	1591126981784	OK	 
REQUEST	479		Create product	1591126969644	1591126981787	OK	 
REQUEST	689		Logged	1591126962675	1591126981838	OK	 
REQUEST	885		Login	1591126969744	1591126981849	OK	 
REQUEST	292		Create Product Redirect 1	1591126961543	1591126981882	OK	 
REQUEST	558		Logged	1591126946867	1591126981882	OK	 
REQUEST	158		Create Product Redirect 1	1591126942164	1591126981957	OK	 
REQUEST	314		Create product	1591126969834	1591126981958	OK	 
REQUEST	314		Create product Redirect 1	1591126981958	1591126981959	OK	 
REQUEST	886		Login	1591126969854	1591126981969	OK	 
REQUEST	677		Logged Redirect 1	1591126969871	1591126981973	OK	 
REQUEST	676		Logged Redirect 1	1591126969873	1591126981976	OK	 
USER	rendimiento30	145	END	1591126881646	1591126982037
REQUEST	464		List Products	1591126960766	1591126982039	OK	 
REQUEST	692		Logged	1591126963152	1591126982040	OK	 
REQUEST	464		request_4	1591126982116	1591126982188	OK	 
USER	rendimiento30	299	END	1591126897032	1591126982218
REQUEST	531		List Products	1591126968426	1591126982350	OK	 
REQUEST	888		Login	1591126969974	1591126982358	OK	 
REQUEST	178		Create Product Redirect 1	1591126961681	1591126982408	OK	 
REQUEST	887		Login	1591126969974	1591126982415	OK	 
REQUEST	481		Create product	1591126969954	1591126982420	OK	 
REQUEST	889		Login	1591126969984	1591126982422	OK	 
REQUEST	531		request_4	1591126982429	1591126982501	OK	 
REQUEST	529		Logged	1591126942478	1591126982574	OK	 
USER	rendimiento30	119	END	1591126879047	1591126982578
REQUEST	437		List Products	1591126969387	1591126982598	OK	 
REQUEST	252		Create Product	1591126963730	1591126982599	OK	 
REQUEST	368		Logged Redirect 1	1591126970080	1591126982600	OK	 
REQUEST	890		Login	1591126970084	1591126982601	OK	 
REQUEST	201		Create product Redirect 1	1591126970085	1591126982603	OK	 
REQUEST	539		List Products	1591126969388	1591126982642	OK	 
REQUEST	693		Logged	1591126963673	1591126982688	OK	 
REQUEST	348		Create product	1591126970094	1591126982729	OK	 
REQUEST	891		Login	1591126970094	1591126982731	OK	 
REQUEST	485		Logged Redirect 1	1591126970178	1591126982732	OK	 
REQUEST	437		request_4	1591126982686	1591126982766	OK	 
USER	rendimiento30	202	END	1591126887336	1591126982786
REQUEST	539		request_4	1591126982729	1591126982812	OK	 
REQUEST	494		List Products	1591126969387	1591126982844	OK	 
REQUEST	186		Create Product	1591126963917	1591126982845	OK	 
REQUEST	255		Create product Redirect 1	1591126970186	1591126982846	OK	 
REQUEST	695		Logged	1591126963947	1591126982848	OK	 
REQUEST	188		Create product Redirect 1	1591126970187	1591126982848	OK	 
REQUEST	250		Create Product	1591126963977	1591126982850	OK	 
REQUEST	316		Create product	1591126970355	1591126982854	OK	 
REQUEST	892		Login	1591126970365	1591126982855	OK	 
REQUEST	695		Logged Redirect 1	1591126982849	1591126982857	OK	 
REQUEST	491		Logged Redirect 1	1591126970422	1591126982857	OK	 
REQUEST	372		Create product	1591126970425	1591126982859	OK	 
REQUEST	484		Create product	1591126970445	1591126982860	OK	 
REQUEST	688		Logged Redirect 1	1591126970593	1591126982861	OK	 
REQUEST	390		List Products	1591126970635	1591126982923	OK	 
REQUEST	494		request_4	1591126982922	1591126983004	OK	 
REQUEST	467		List Products	1591126962555	1591126983072	OK	 
REQUEST	893		Login	1591126970735	1591126983078	OK	 
REQUEST	644		Logged	1591126955035	1591126983081	OK	 
REQUEST	623		Logged Redirect 1	1591126970803	1591126983150	OK	 
REQUEST	895		Login	1591126970835	1591126983151	OK	 
REQUEST	896		Login	1591126970835	1591126983152	OK	 
REQUEST	894		Login	1591126970835	1591126983152	OK	 
REQUEST	647		List Products	1591126969724	1591126983215	OK	 
REQUEST	645		Logged	1591126955236	1591126983215	OK	 
REQUEST	694		Logged	1591126963897	1591126983215	OK	 
REQUEST	694		Logged Redirect 1	1591126983216	1591126983219	OK	 
REQUEST	462		List Products	1591126971055	1591126983220	OK	 
REQUEST	748		Logged	1591126971065	1591126983222	OK	 
REQUEST	749		Logged	1591126971075	1591126983225	OK	 
REQUEST	164		Create Product	1591126971085	1591126983227	OK	 
REQUEST	467		request_4	1591126983148	1591126983228	OK	 
REQUEST	412		Create Product	1591126971085	1591126983229	OK	 
REQUEST	627		Logged Redirect 1	1591126971105	1591126983233	OK	 
REQUEST	897		Login	1591126971105	1591126983235	OK	 
REQUEST	899		Login	1591126971315	1591126983237	OK	 
REQUEST	748		Logged Redirect 1	1591126983222	1591126983240	OK	 
REQUEST	898		Login	1591126971315	1591126983242	OK	 
REQUEST	393		Create product	1591126970955	1591126983245	OK	 
REQUEST	167		Create Product	1591126963937	1591126983294	OK	 
REQUEST	343		Create product	1591126970985	1591126983295	OK	 
REQUEST	647		request_4	1591126983292	1591126983360	OK	 
REQUEST	300		Create Product	1591126942968	1591126983450	OK	 
REQUEST	404		List Products	1591126963237	1591126983450	OK	 
REQUEST	649		Logged	1591126956126	1591126983451	OK	 
REQUEST	473		List Products	1591126962395	1591126983491	OK	 
USER	rendimiento30	243	END	1591126891425	1591126983507
USER	rendimiento30	237	END	1591126890847	1591126983517
REQUEST	175		Create Product Redirect 1	1591126963096	1591126983538	OK	 
REQUEST	900		Login	1591126971395	1591126983565	OK	 
REQUEST	902		Login	1591126971405	1591126983567	OK	 
REQUEST	901		Login	1591126971405	1591126983568	OK	 
REQUEST	404		request_4	1591126983530	1591126983602	OK	 
USER	rendimiento30	127	END	1591126879835	1591126983647
REQUEST	473		request_4	1591126983569	1591126983659	OK	 
REQUEST	553		List Products	1591126970074	1591126983768	OK	 
USER	rendimiento30	137	END	1591126880838	1591126983777
REQUEST	698		Logged	1591126964092	1591126983787	OK	 
REQUEST	409		List Products	1591126963977	1591126983987	OK	 
REQUEST	553		request_4	1591126983855	1591126984067	OK	 
REQUEST	409		request_4	1591126984066	1591126984133	OK	 
REQUEST	538		Logged	1591126944015	1591126984150	OK	 
REQUEST	904		Login	1591126971435	1591126984151	OK	 
REQUEST	550		List Products	1591126970194	1591126984388	OK	 
REQUEST	906		Login	1591126971445	1591126984416	OK	 
REQUEST	550		request_4	1591126984463	1591126984543	OK	 
REQUEST	233		Create Product Redirect 1	1591126970806	1591126984644	OK	 
REQUEST	555		List Products	1591126969974	1591126984668	OK	 
REQUEST	702		Logged	1591126964308	1591126984680	OK	 
REQUEST	701		Logged	1591126964308	1591126984685	OK	 
REQUEST	272		Create Product	1591126971465	1591126984689	OK	 
REQUEST	908		Login	1591126971465	1591126984689	OK	 
REQUEST	909		Login	1591126971465	1591126984690	OK	 
REQUEST	399		List Products	1591126971475	1591126984691	OK	 
REQUEST	910		Login	1591126971475	1591126984693	OK	 
REQUEST	903		Login	1591126971475	1591126984693	OK	 
REQUEST	542		Logged Redirect 1	1591126971541	1591126984696	OK	 
REQUEST	701		Logged Redirect 1	1591126984686	1591126984696	OK	 
REQUEST	541		Logged Redirect 1	1591126971545	1591126984698	OK	 
REQUEST	756		Logged	1591126971585	1591126984700	OK	 
REQUEST	758		Logged	1591126971595	1591126984701	OK	 
REQUEST	754		Logged	1591126971595	1591126984701	OK	 
REQUEST	911		Login	1591126971605	1591126984702	OK	 
REQUEST	912		Login	1591126971605	1591126984703	OK	 
REQUEST	757		Logged	1591126971705	1591126984704	OK	 
REQUEST	546		Logged Redirect 1	1591126971909	1591126984709	OK	 
REQUEST	325		Create product	1591126971918	1591126984721	OK	 
REQUEST	385		Create product	1591126971565	1591126984744	OK	 
REQUEST	545		Logged Redirect 1	1591126971707	1591126984745	OK	 
REQUEST	905		Login	1591126971505	1591126984746	OK	 
REQUEST	913		Login	1591126971645	1591126984746	OK	 
REQUEST	251		Create Product	1591126971375	1591126984761	OK	 
REQUEST	275		Create Product	1591126971445	1591126984761	OK	 
REQUEST	363		Create Product	1591126971415	1591126984762	OK	 
REQUEST	395		Create product	1591126971445	1591126984762	OK	 
REQUEST	907		Login	1591126971455	1591126984763	OK	 
REQUEST	755		Logged	1591126971585	1591126984764	OK	 
REQUEST	761		Logged	1591126972458	1591126984851	OK	 
REQUEST	210		Create product Redirect 1	1591126972299	1591126984851	OK	 
REQUEST	365		Create product	1591126972218	1591126984851	OK	 
REQUEST	209		Create product Redirect 1	1591126972972	1591126984852	OK	 
REQUEST	765		Logged	1591126972867	1591126984852	OK	 
REQUEST	762		Logged	1591126972458	1591126984852	OK	 
REQUEST	917		Login	1591126973077	1591126984852	OK	 
REQUEST	914		Login	1591126973027	1591126984852	OK	 
REQUEST	336		Create Product	1591126966296	1591126984853	OK	 
REQUEST	196		Create Product	1591126966296	1591126984853	OK	 
REQUEST	768		Logged	1591126972857	1591126984853	OK	 
REQUEST	708		Logged	1591126966306	1591126984854	OK	 
REQUEST	760		Logged	1591126972518	1591126984854	OK	 
REQUEST	764		Logged	1591126972948	1591126984854	OK	 
REQUEST	766		Logged	1591126972857	1591126984854	OK	 
REQUEST	763		Logged	1591126972847	1591126984855	OK	 
REQUEST	555		request_4	1591126984759	1591126984855	OK	 
REQUEST	374		Create product	1591126972208	1591126984855	OK	 
REQUEST	239		Create Product	1591126972448	1591126984856	OK	 
REQUEST	918		Login	1591126973087	1591126984856	OK	 
REQUEST	303		Create product	1591126972708	1591126984856	OK	 
REQUEST	767		Logged	1591126972698	1591126984857	OK	 
REQUEST	575		List Products	1591126970074	1591126984858	OK	 
REQUEST	469		List Products	1591126971335	1591126984911	OK	 
REQUEST	667		Logged	1591126958507	1591126984914	OK	 
REQUEST	915		Login	1591126973132	1591126984915	OK	 
REQUEST	420		Create product	1591126973220	1591126984918	OK	 
REQUEST	916		Login	1591126973220	1591126984922	OK	 
REQUEST	335		Create product	1591126973220	1591126984937	OK	 
REQUEST	567		Logged Redirect 1	1591126973252	1591126984937	OK	 
REQUEST	435		Create product	1591126973327	1591126984942	OK	 
REQUEST	379		Create product	1591126973327	1591126984947	OK	 
REQUEST	636		Logged Redirect 1	1591126973380	1591126984951	OK	 
REQUEST	446		List Products	1591126944976	1591126984992	OK	 
USER	rendimiento30	246	END	1591126891726	1591126985014
REQUEST	469		request_4	1591126984988	1591126985068	OK	 
REQUEST	446		request_4	1591126984993	1591126985069	OK	 
REQUEST	523		List Products	1591126964009	1591126985190	OK	 
REQUEST	487		List Products	1591126956271	1591126985254	OK	 
REQUEST	195		Create Product	1591126966566	1591126985306	OK	 
REQUEST	113		Create Product	1591126945086	1591126985308	OK	 
REQUEST	543		Logged	1591126945086	1591126985344	OK	 
REQUEST	587		List Products	1591126964178	1591126985351	OK	 
REQUEST	523		request_4	1591126985286	1591126985427	OK	 
USER	rendimiento30	183	END	1591126885445	1591126985438
REQUEST	487		request_4	1591126985343	1591126985512	OK	 
USER	rendimiento30	220	END	1591126889146	1591126985572
USER	rendimiento30	337	END	1591126900835	1591126985573
REQUEST	230		Create Product Redirect 1	1591126956287	1591126985636	OK	 
REQUEST	575		request_4	1591126984936	1591126985663	OK	 
USER	rendimiento30	136	END	1591126880734	1591126985713
USER	rendimiento30	261	END	1591126893238	1591126985724
REQUEST	589		List Products	1591126964179	1591126985929	OK	 
REQUEST	920		Login	1591126973497	1591126985931	OK	 
REQUEST	587		request_4	1591126985426	1591126985942	OK	 
USER	rendimiento30	320	END	1591126899138	1591126985954
USER	rendimiento30	177	END	1591126884845	1591126986154
REQUEST	515		List Products	1591126971375	1591126986256	OK	 
REQUEST	919		Login	1591126973497	1591126986261	OK	 
USER	rendimiento30	223	END	1591126889435	1591126986314
USER	rendimiento30	144	END	1591126881545	1591126986424
REQUEST	515		request_4	1591126986332	1591126986453	OK	 
USER	rendimiento30	174	END	1591126884585	1591126986494
REQUEST	322		Create Product Redirect 1	1591126971738	1591126986515	OK	 
REQUEST	591		List Products	1591126964307	1591126986576	OK	 
REQUEST	589		request_4	1591126986002	1591126986593	OK	 
REQUEST	591		request_4	1591126986652	1591126986719	OK	 
USER	rendimiento30	241	END	1591126891259	1591126986765
REQUEST	330		Create Product Redirect 1	1591126966626	1591126986793	OK	 
REQUEST	669		Logged	1591126959188	1591126986834	OK	 
REQUEST	724		Logged	1591126967656	1591126986834	OK	 
REQUEST	669		Logged Redirect 1	1591126986835	1591126986837	OK	 
REQUEST	724		Logged Redirect 1	1591126986835	1591126986837	OK	 
REQUEST	170		Create Product Redirect 1	1591126973325	1591126986886	OK	 
USER	rendimiento30	158	END	1591126882944	1591126986909
USER	rendimiento30	292	END	1591126896338	1591126986909
REQUEST	267		Create Product Redirect 1	1591126966624	1591126986980	OK	 
REQUEST	737		Logged	1591126967806	1591126986980	OK	 
REQUEST	737		Logged Redirect 1	1591126986981	1591126986984	OK	 
REQUEST	921		Login	1591126973537	1591126986991	OK	 
REQUEST	511		List Products	1591126973417	1591126987009	OK	 
REQUEST	296		Create Product	1591126950455	1591126987010	OK	 
REQUEST	922		Login	1591126973597	1591126987012	OK	 
REQUEST	923		Login	1591126973567	1591126987061	OK	 
REQUEST	108		Create Product Redirect 1	1591126958615	1591126987108	OK	 
REQUEST	606		Logged	1591126950465	1591126987123	OK	 
REQUEST	606		Logged Redirect 1	1591126987123	1591126987126	OK	 
REQUEST	511		request_4	1591126987085	1591126987190	OK	 
USER	rendimiento30	178	END	1591126884945	1591126987234
REQUEST	561		Logged	1591126946857	1591126987355	OK	 
REQUEST	551		Logged	1591126946837	1591126987498	OK	 
REQUEST	551		Logged Redirect 1	1591126987498	1591126987499	OK	 
REQUEST	86		Create Product Redirect 1	1591126958620	1591126987635	OK	 
REQUEST	480		List Products	1591126973067	1591126987711	OK	 
REQUEST	234		Create Product Redirect 1	1591126959009	1591126987910	OK	 
REQUEST	608		Logged	1591126950744	1591126987911	OK	 
REQUEST	721		Logged	1591126968076	1591126987911	OK	 
REQUEST	721		Logged Redirect 1	1591126987911	1591126987917	OK	 
REQUEST	924		Login	1591126973837	1591126987918	OK	 
REQUEST	383		Create product	1591126973937	1591126987940	OK	 
REQUEST	925		Login	1591126973947	1591126987941	OK	 
REQUEST	480		request_4	1591126987787	1591126987949	OK	 
REQUEST	556		Logged Redirect 1	1591126974093	1591126988036	OK	 
REQUEST	495		Logged Redirect 1	1591126974171	1591126988040	OK	 
REQUEST	378		Create product	1591126974127	1591126988040	OK	 
REQUEST	198		Create Product	1591126974237	1591126988041	OK	 
REQUEST	564		Logged Redirect 1	1591126974278	1591126988043	OK	 
REQUEST	642		Logged Redirect 1	1591126974281	1591126988045	OK	 
REQUEST	114		Create Product Redirect 1	1591126967317	1591126988283	OK	 
REQUEST	231		Create Product	1591126959804	1591126988285	OK	 
REQUEST	777		Logged	1591126974287	1591126988286	OK	 
REQUEST	777		Logged Redirect 1	1591126988287	1591126988289	OK	 
REQUEST	103		Create Product Redirect 1	1591126959072	1591126988330	OK	 
REQUEST	928		Login	1591126974387	1591126988349	OK	 
REQUEST	722		Logged	1591126968097	1591126988366	OK	 
REQUEST	594		List Products	1591126973587	1591126988439	OK	 
REQUEST	615		Logged	1591126951334	1591126988439	OK	 
REQUEST	293		Create Product	1591126951654	1591126988443	OK	 
REQUEST	675		Logged	1591126960016	1591126988444	OK	 
REQUEST	264		Create Product	1591126974377	1591126988445	OK	 
USER	rendimiento30	300	END	1591126897123	1591126988448
REQUEST	400		Create Product	1591126974497	1591126988451	OK	 
REQUEST	779		Logged	1591126974507	1591126988452	OK	 
REQUEST	675		Logged Redirect 1	1591126988444	1591126988453	OK	 
REQUEST	926		Login	1591126974517	1591126988452	OK	 
REQUEST	927		Login	1591126974517	1591126988455	OK	 
REQUEST	696		Logged Redirect 1	1591126974583	1591126988457	OK	 
REQUEST	432		Create product	1591126975018	1591126988458	OK	 
REQUEST	652		Logged Redirect 1	1591126975036	1591126988460	OK	 
REQUEST	436		List Products	1591126959550	1591126988478	OK	 
REQUEST	778		Logged	1591126974487	1591126988526	OK	 
REQUEST	410		List Products	1591126974567	1591126988527	OK	 
USER	rendimiento30	175	END	1591126884645	1591126988538
REQUEST	319		Create Product Redirect 1	1591126950231	1591126988546	OK	 
REQUEST	794		Logged	1591126975427	1591126988555	OK	 
REQUEST	725		Logged	1591126968206	1591126988556	OK	 
REQUEST	258		Create product	1591126975767	1591126988558	OK	 
REQUEST	932		Login	1591126975208	1591126988559	OK	 
REQUEST	620		Logged	1591126952625	1591126988559	OK	 
REQUEST	796		Logged	1591126975607	1591126988560	OK	 
REQUEST	725		Logged Redirect 1	1591126988557	1591126988561	OK	 
REQUEST	360		Create product	1591126975717	1591126988562	OK	 
REQUEST	360		Create product Redirect 1	1591126988562	1591126988562	OK	 
REQUEST	785		Logged	1591126975637	1591126988563	OK	 
REQUEST	930		Login	1591126975197	1591126988569	OK	 
REQUEST	594		request_4	1591126988525	1591126988591	OK	 
REQUEST	436		request_4	1591126988557	1591126988724	OK	 
REQUEST	577		Logged	1591126948618	1591126988724	OK	 
USER	rendimiento30	233	END	1591126890445	1591126989735
REQUEST	192		Create Product Redirect 1	1591126950583	1591126989890	OK	 
REQUEST	933		Login	1591126975217	1591126989908	OK	 
REQUEST	442		Create product	1591126975737	1591126989915	OK	 
REQUEST	280		Create product	1591126975797	1591126989966	OK	 
REQUEST	159		Create Product Redirect 1	1591126959734	1591126990096	OK	 
REQUEST	298		Create Product Redirect 1	1591126960328	1591126990179	OK	 
REQUEST	605		Logged	1591126950465	1591126990249	OK	 
REQUEST	321		Create product	1591126975827	1591126990273	OK	 
REQUEST	931		Login	1591126975207	1591126990273	OK	 
REQUEST	518		List Products	1591126973507	1591126990281	OK	 
REQUEST	739		Logged	1591126969038	1591126990282	OK	 
REQUEST	929		Login	1591126975122	1591126990293	OK	 
REQUEST	370		Create product	1591126975148	1591126990296	OK	 
REQUEST	454		Create product	1591126975167	1591126990359	OK	 
USER	rendimiento30	113	END	1591126878443	1591126990424
REQUEST	518		request_4	1591126990358	1591126990424	OK	 
REQUEST	334		Create Product Redirect 1	1591126974287	1591126990471	OK	 
REQUEST	683		Logged	1591126961364	1591126990472	OK	 
REQUEST	311		Create product	1591126975847	1591126990479	OK	 
REQUEST	259		Create Product Redirect 1	1591126968106	1591126990591	OK	 
USER	rendimiento30	230	END	1591126890135	1591126990635
REQUEST	338		Create product	1591126975948	1591126990658	OK	 
REQUEST	509		Logged Redirect 1	1591126976034	1591126990665	OK	 
REQUEST	293		Create Product Redirect 1	1591126988444	1591126990689	OK	 
REQUEST	680		Logged	1591126962104	1591126990690	OK	 
REQUEST	687		Logged	1591126962104	1591126990690	OK	 
REQUEST	792		Logged	1591126976117	1591126990691	OK	 
REQUEST	792		Logged Redirect 1	1591126990691	1591126990695	OK	 
REQUEST	700		Logged Redirect 1	1591126976201	1591126990698	OK	 
REQUEST	439		Create product	1591126976265	1591126990702	OK	 
REQUEST	141		Create Product Redirect 1	1591126952514	1591126990765	OK	 
REQUEST	741		Logged	1591126969387	1591126990871	OK	 
REQUEST	598		List Products	1591126973817	1591126990911	OK	 
REQUEST	744		Logged	1591126969514	1591126990912	OK	 
REQUEST	355		Create Product	1591126969564	1591126990914	OK	 
REQUEST	445		Create Product	1591126976545	1591126990915	OK	 
REQUEST	788		Logged	1591126976545	1591126990916	OK	 
REQUEST	426		List Products	1591126976575	1591126990918	OK	 
REQUEST	937		Login	1591126976595	1591126990919	OK	 
REQUEST	598		request_4	1591126990986	1591126991066	OK	 
REQUEST	685		List Products	1591126975647	1591126991298	OK	 
REQUEST	181		Create Product Redirect 1	1591126968544	1591126991388	OK	 
REQUEST	935		Login	1591126976575	1591126991406	OK	 
REQUEST	345		Create product	1591126976605	1591126991410	OK	 
REQUEST	936		Login	1591126976585	1591126991411	OK	 
REQUEST	942		Login	1591126976595	1591126991412	OK	 
REQUEST	939		Login	1591126976585	1591126991413	OK	 
REQUEST	938		Login	1591126976585	1591126991413	OK	 
REQUEST	940		Login	1591126976595	1591126991414	OK	 
REQUEST	934		Login	1591126976575	1591126991415	OK	 
REQUEST	503		Logged Redirect 1	1591126976640	1591126991417	OK	 
REQUEST	941		Login	1591126976585	1591126991462	OK	 
REQUEST	629		Logged	1591126952924	1591126991462	OK	 
USER	rendimiento30	322	END	1591126899337	1591126991505
REQUEST	161		Create Product Redirect 1	1591126968817	1591126991518	OK	 
REQUEST	685		request_4	1591126991381	1591126991519	OK	 
REQUEST	424		List Products	1591126976715	1591126991548	OK	 
REQUEST	424		List Products Redirect 1	1591126991548	1591126991549	OK	 
REQUEST	943		Login	1591126976725	1591126991552	OK	 
REQUEST	944		Login	1591126976735	1591126991554	OK	 
REQUEST	415		List Products	1591126976735	1591126991556	OK	 
REQUEST	415		List Products Redirect 1	1591126991556	1591126991557	OK	 
REQUEST	633		Logged	1591126954025	1591126991594	OK	 
REQUEST	424		request_4	1591126991549	1591126991616	OK	 
REQUEST	415		request_4	1591126991557	1591126991622	OK	 
REQUEST	440		List Products	1591126960766	1591126991731	OK	 
REQUEST	331		Create Product	1591126976755	1591126991745	OK	 
USER	rendimiento30	330	END	1591126900135	1591126991805
REQUEST	502		List Products	1591126961504	1591126991841	OK	 
REQUEST	946		Login	1591126976765	1591126991846	OK	 
REQUEST	945		Login	1591126976765	1591126991848	OK	 
USER	rendimiento30	170	END	1591126884134	1591126991865
REQUEST	440		request_4	1591126991806	1591126991886	OK	 
REQUEST	282		Create Product Redirect 1	1591126969352	1591126991961	OK	 
REQUEST	947		Login	1591126976775	1591126991966	OK	 
REQUEST	948		Login	1591126976785	1591126991968	OK	 
USER	rendimiento30	267	END	1591126893834	1591126991975
REQUEST	451		Create product	1591126976795	1591126991984	OK	 
REQUEST	502		request_4	1591126991916	1591126991996	OK	 
USER	rendimiento30	108	END	1591126877946	1591126992115
REQUEST	76		Create Product Redirect 1	1591126976202	1591126992127	OK	 
REQUEST	634		Logged	1591126954085	1591126992128	OK	 
REQUEST	949		Login	1591126976835	1591126992129	OK	 
REQUEST	453		Create product	1591126976905	1591126992133	OK	 
REQUEST	288		Create product	1591126976925	1591126992135	OK	 
REQUEST	288		Create product Redirect 1	1591126992136	1591126992137	OK	 
REQUEST	189		Create Product	1591126952635	1591126992214	OK	 
REQUEST	950		Login	1591126977035	1591126992215	OK	 
REQUEST	951		Login	1591126977045	1591126992218	OK	 
REQUEST	236		Create Product Redirect 1	1591126968819	1591126992431	OK	 
REQUEST	465		List Products	1591126951334	1591126992470	OK	 
REQUEST	242		Create product Redirect 1	1591126977082	1591126992473	OK	 
REQUEST	206		Create product	1591126977095	1591126992477	OK	 
REQUEST	276		Create product	1591126977095	1591126992514	OK	 
REQUEST	465		request_4	1591126992470	1591126992609	OK	 
REQUEST	355		Create Product Redirect 1	1591126990914	1591126992614	OK	 
REQUEST	952		Login	1591126977245	1591126992618	OK	 
REQUEST	800		Logged	1591126977285	1591126992620	OK	 
REQUEST	798		Logged	1591126977305	1591126992625	OK	 
USER	rendimiento30	86	END	1591126875734	1591126992627
REQUEST	566		Create product	1591126977365	1591126992628	OK	 
REQUEST	953		Login	1591126977305	1591126992630	OK	 
REQUEST	804		Logged	1591126977285	1591126992630	OK	 
REQUEST	799		Logged	1591126977295	1591126992631	OK	 
REQUEST	799		Logged Redirect 1	1591126992631	1591126992633	OK	 
REQUEST	805		Logged	1591126977295	1591126992634	OK	 
REQUEST	349		Create Product	1591126977295	1591126992636	OK	 
REQUEST	626		Logged	1591126952894	1591126992697	OK	 
REQUEST	459		Create product	1591126977325	1591126992697	OK	 
REQUEST	803		Logged	1591126977295	1591126992699	OK	 
REQUEST	155		Create Product Redirect 1	1591126953503	1591126992701	OK	 
REQUEST	802		Logged	1591126977295	1591126992707	OK	 
REQUEST	806		Logged	1591126977385	1591126992710	OK	 
REQUEST	310		List Products	1591126953064	1591126992864	OK	 
REQUEST	434		List Products	1591126977497	1591126992867	OK	 
REQUEST	434		List Products Redirect 1	1591126992867	1591126992868	OK	 
REQUEST	954		Login	1591126977507	1591126992869	OK	 
REQUEST	707		Logged Redirect 1	1591126977538	1591126992870	OK	 
REQUEST	520		Logged Redirect 1	1591126977542	1591126992872	OK	 
REQUEST	519		Logged Redirect 1	1591126977610	1591126992875	OK	 
USER	rendimiento30	234	END	1591126890545	1591126992917
REQUEST	505		List Products	1591126962808	1591126992920	OK	 
REQUEST	658		Logged Redirect 1	1591126977642	1591126992936	OK	 
REQUEST	499		List Products	1591126969834	1591126992943	OK	 
REQUEST	496		List Products	1591126969388	1591126992999	OK	 
REQUEST	457		Create product	1591126977617	1591126993003	OK	 
REQUEST	265		Create Product	1591126964009	1591126993006	OK	 
