ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento30	rendimiento30	1591122628344	 	3.3.1
REQUEST	1698		Create Product	1591122930272	1591122969442	OK	 
REQUEST	1334		Create Product Redirect 1	1591122939323	1591122969540	OK	 
USER	rendimiento30	1586	END	1591122692883	1591122969619
USER	rendimiento30	1659	END	1591122695862	1591122969623
USER	rendimiento30	1737	END	1591122698915	1591122969699
REQUEST	1534		Create Product Redirect 1	1591122958922	1591122969789	OK	 
REQUEST	2481		request_4	1591122968596	1591122969816	OK	 
REQUEST	1298		Create Product Redirect 1	1591122939759	1591122969826	OK	 
REQUEST	1774		Create product Redirect 1	1591122950639	1591122969836	OK	 
REQUEST	1158		Create Product Redirect 1	1591122939459	1591122969836	OK	 
REQUEST	2378		Create product	1591122950683	1591122969869	OK	 
REQUEST	2024		Create Product Redirect 1	1591122950402	1591122969897	OK	 
REQUEST	1611		Create Product	1591122931360	1591122969898	OK	 
USER	rendimiento30	1655	END	1591122695760	1591122969965
USER	rendimiento30	1886	END	1591122704941	1591122969965
USER	rendimiento30	1750	END	1591122699411	1591122970030
REQUEST	1783		Create Product Redirect 1	1591122963990	1591122970032	OK	 
REQUEST	862		Create Product Redirect 1	1591122950694	1591122970056	OK	 
REQUEST	1712		Create Product Redirect 1	1591122963746	1591122970077	OK	 
REQUEST	1558		Create Product	1591122931362	1591122970094	OK	 
REQUEST	2260		Create product	1591122950960	1591122970097	OK	 
REQUEST	1638		Create Product	1591122951032	1591122970098	OK	 
USER	rendimiento30	1384	END	1591122684780	1591122970132
USER	rendimiento30	2131	END	1591122714689	1591122970173
USER	rendimiento30	2245	END	1591122719304	1591122970204
USER	rendimiento30	2399	END	1591122725452	1591122970238
REQUEST	1130		Create Product Redirect 1	1591122964257	1591122970239	OK	 
REQUEST	1553		Create Product	1591122931559	1591122970245	OK	 
REQUEST	2485		Create Product	1591122951105	1591122970247	OK	 
REQUEST	2263		Create product	1591122951336	1591122970249	OK	 
USER	rendimiento30	1804	END	1591122701598	1591122970251
REQUEST	2450		Create product	1591122951069	1591122970281	OK	 
REQUEST	2324		Create product	1591122951240	1591122970286	OK	 
REQUEST	1405		Create Product Redirect 1	1591122940522	1591122970396	OK	 
REQUEST	1606		Create Product	1591122941977	1591122970397	OK	 
REQUEST	1798		Create Product Redirect 1	1591122950639	1591122970407	OK	 
REQUEST	1569		Create Product Redirect 1	1591122950593	1591122970444	OK	 
REQUEST	1615		Create Product	1591122931788	1591122970451	OK	 
REQUEST	2207		Create Product	1591122931715	1591122970452	OK	 
REQUEST	2351		Create product	1591122951671	1591122970454	OK	 
REQUEST	2327		Create Product	1591122951730	1591122970455	OK	 
USER	rendimiento30	1333	END	1591122682757	1591122970486
USER	rendimiento30	1869	END	1591122704201	1591122970486
REQUEST	1290		Create Product Redirect 1	1591122941760	1591122970569	OK	 
REQUEST	1573		Create Product	1591122942525	1591122970570	OK	 
REQUEST	1902		Create Product	1591122951803	1591122970573	OK	 
REQUEST	1822		Create Product	1591122951831	1591122970575	OK	 
REQUEST	2420		Create product	1591122951831	1591122970576	OK	 
USER	rendimiento30	2153	END	1591122715527	1591122970603
REQUEST	2218		Create Product	1591122931816	1591122970611	OK	 
REQUEST	1394		Create Product Redirect 1	1591122942097	1591122970701	OK	 
REQUEST	1670		Create Product	1591122932277	1591122970702	OK	 
REQUEST	1741		Create Product	1591122943243	1591122970704	OK	 
REQUEST	2408		Create product	1591122951896	1591122970707	OK	 
REQUEST	2470		Create product	1591122951896	1591122970710	OK	 
REQUEST	2207		Create Product Redirect 1	1591122970452	1591122970750	OK	 
REQUEST	2459		Create Product	1591122943243	1591122970751	OK	 
REQUEST	1742		Create Product	1591122943244	1591122970752	OK	 
USER	rendimiento30	1773	END	1591122700445	1591122970763
REQUEST	1894		Create Product Redirect 1	1591122942106	1591122970772	OK	 
REQUEST	1685		Create Product	1591122943330	1591122970777	OK	 
USER	rendimiento30	2001	END	1591122709431	1591122970832
USER	rendimiento30	1238	END	1591122678994	1591122970877
USER	rendimiento30	1574	END	1591122692378	1591122970881
REQUEST	1822		Create Product Redirect 1	1591122970575	1591122970886	OK	 
REQUEST	1729		Create Product	1591122943330	1591122970888	OK	 
REQUEST	1327		Create product Redirect 1	1591122952019	1591122970891	OK	 
REQUEST	1726		Create Product	1591122943331	1591122970956	OK	 
REQUEST	1853		Create Product Redirect 1	1591122939913	1591122971013	OK	 
USER	rendimiento30	2395	END	1591122725281	1591122971058
USER	rendimiento30	1506	END	1591122689652	1591122971060
USER	rendimiento30	1174	END	1591122676440	1591122971063
REQUEST	1350		Create Product Redirect 1	1591122939760	1591122971075	OK	 
USER	rendimiento30	1598	END	1591122693368	1591122971147
REQUEST	1596		Create Product Redirect 1	1591122953209	1591122971250	OK	 
REQUEST	2417		Create product	1591122952336	1591122971256	OK	 
REQUEST	1741		Create Product Redirect 1	1591122970704	1591122971312	OK	 
REQUEST	1945		Create Product	1591122943391	1591122971313	OK	 
REQUEST	2118		Create Product	1591122932847	1591122971316	OK	 
REQUEST	1934		Create Product	1591122952542	1591122971319	OK	 
REQUEST	2415		Create Product	1591122944097	1591122971320	OK	 
REQUEST	1911		Create Product	1591122952544	1591122971322	OK	 
REQUEST	2371		Create Product	1591122952586	1591122971323	OK	 
REQUEST	2371		Create Product Redirect 1	1591122971323	1591122971324	OK	 
REQUEST	2422		Create product	1591122952628	1591122971326	OK	 
REQUEST	1940		Create Product Redirect 1	1591122951969	1591122971448	OK	 
REQUEST	1547		Create Product	1591122921381	1591122971449	OK	 
REQUEST	1259		Create Product	1591122944178	1591122971450	OK	 
REQUEST	1351		Create Product Redirect 1	1591122950687	1591122971481	OK	 
REQUEST	1635		Create Product	1591122933155	1591122971482	OK	 
REQUEST	1716		Create product	1591122952955	1591122971492	OK	 
USER	rendimiento30	1206	END	1591122677708	1591122971544
USER	rendimiento30	1500	END	1591122689447	1591122971544
USER	rendimiento30	1401	END	1591122685457	1591122971590
REQUEST	1558		Create Product Redirect 1	1591122970094	1591122971594	OK	 
REQUEST	1780		Create Product	1591122952957	1591122971600	OK	 
USER	rendimiento30	1205	END	1591122677629	1591122971636
USER	rendimiento30	1999	END	1591122709351	1591122971674
REQUEST	1624		Create Product Redirect 1	1591122951983	1591122971714	OK	 
REQUEST	2357		Create product	1591122953066	1591122971743	OK	 
REQUEST	2435		Create Product	1591122953200	1591122971745	OK	 
REQUEST	1738		Create Product	1591122953201	1591122971747	OK	 
REQUEST	1633		Create Product	1591122953202	1591122971748	OK	 
REQUEST	1497		Create Product Redirect 1	1591122952003	1591122971755	OK	 
REQUEST	2407		Create product	1591122953201	1591122971759	OK	 
REQUEST	2407		Create product Redirect 1	1591122971759	1591122971760	OK	 
REQUEST	1898		Create Product	1591122953201	1591122971762	OK	 
REQUEST	1903		Create Product	1591122953202	1591122971764	OK	 
REQUEST	1451		Create Product	1591122911773	1591122971773	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	1203	END	1591122677626	1591122971808
USER	rendimiento30	1605	END	1591122693605	1591122971810
USER	rendimiento30	1885	END	1591122704823	1591122971811
REQUEST	2269		Create Product Redirect 1	1591122959851	1591122971863	OK	 
REQUEST	1761		Create Product	1591122944864	1591122971877	OK	 
REQUEST	1706		Create Product	1591122944828	1591122971878	OK	 
REQUEST	2335		Create Product	1591122953274	1591122971881	OK	 
REQUEST	1634		Create Product	1591122933499	1591122971882	OK	 
REQUEST	2280		Create Product	1591122933612	1591122971883	OK	 
REQUEST	1682		Create Product	1591122953273	1591122971884	OK	 
REQUEST	2349		Create Product	1591122953273	1591122971904	OK	 
REQUEST	2451		Create product	1591122953348	1591122971907	OK	 
REQUEST	1879		Create Product Redirect 1	1591122959219	1591122971914	OK	 
REQUEST	1928		Create Product	1591122944910	1591122971915	OK	 
REQUEST	1816		Create Product	1591122944887	1591122971916	OK	 
REQUEST	2497		Create Product	1591122953485	1591122971919	OK	 
REQUEST	1918		Create Product Redirect 1	1591122952098	1591122971951	OK	 
REQUEST	1934		Create Product Redirect 1	1591122971320	1591122972104	OK	 
REQUEST	1556		Create Product	1591122922844	1591122972105	OK	 
REQUEST	1842		Create Product	1591122945223	1591122972106	OK	 
REQUEST	1906		Create Product	1591122953528	1591122972109	OK	 
REQUEST	2299		Create Product	1591122934278	1591122972110	OK	 
REQUEST	1363		Create Product	1591122912165	1591122972165	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2443		Create Product Redirect 1	1591122965320	1591122972184	OK	 
REQUEST	2386		Create Product	1591122945623	1591122972189	OK	 
REQUEST	2102		Create Product	1591122923492	1591122972190	OK	 
USER	rendimiento30	1069	END	1591122672169	1591122972226
REQUEST	1635		Create Product Redirect 1	1591122971482	1591122972309	OK	 
REQUEST	2440		Create product	1591122953822	1591122972322	OK	 
USER	rendimiento30	1888	END	1591122704945	1591122972333
USER	rendimiento30	2274	END	1591122720424	1591122972341
USER	rendimiento30	851	END	1591122663510	1591122972342
USER	rendimiento30	1823	END	1591122702446	1591122972382
USER	rendimiento30	1932	END	1591122706836	1591122972454
USER	rendimiento30	1702	END	1591122697581	1591122972455
REQUEST	1503		Create Product Redirect 1	1591122952977	1591122972469	OK	 
REQUEST	1784		Create product Redirect 1	1591122953982	1591122972472	OK	 
REQUEST	1924		Create Product	1591122954060	1591122972477	OK	 
REQUEST	1765		Create Product	1591122954060	1591122972479	OK	 
REQUEST	2020		Create Product	1591122954060	1591122972482	OK	 
REQUEST	1864		Create Product	1591122954125	1591122972484	OK	 
REQUEST	1711		Create Product	1591122954059	1591122972526	OK	 
REQUEST	1201		Create Product Redirect 1	1591122952979	1591122972533	OK	 
REQUEST	2074		Create Product	1591122954126	1591122972540	OK	 
USER	rendimiento30	1417	END	1591122686156	1591122972597
USER	rendimiento30	991	END	1591122669054	1591122972598
USER	rendimiento30	972	END	1591122668316	1591122972598
USER	rendimiento30	1424	END	1591122686387	1591122972642
REQUEST	1337		Create Product Redirect 1	1591122953207	1591122972664	OK	 
REQUEST	2012		Create Product	1591122954127	1591122972669	OK	 
REQUEST	1756		Create Product	1591122945767	1591122972690	OK	 
REQUEST	2471		Create Product	1591122954128	1591122972692	OK	 
REQUEST	1958		Create Product	1591122954247	1591122972694	OK	 
USER	rendimiento30	2022	END	1591122710320	1591122972717
REQUEST	1660		Create Product Redirect 1	1591122945220	1591122972748	OK	 
REQUEST	1633		Create Product Redirect 1	1591122971748	1591122972787	OK	 
USER	rendimiento30	2081	END	1591122712656	1591122972808
REQUEST	1836		Create Product	1591122945869	1591122972844	OK	 
REQUEST	985		Create Product Redirect 1	1591122945089	1591122972848	OK	 
REQUEST	2280		Create Product Redirect 1	1591122971883	1591122972873	OK	 
REQUEST	1844		Create Product	1591122945869	1591122972879	OK	 
REQUEST	2461		Create Product	1591122945869	1591122972880	OK	 
REQUEST	1099		Create Product Redirect 1	1591122953687	1591122972930	OK	 
REQUEST	2373		Create Product	1591122945869	1591122972931	OK	 
REQUEST	1781		Create Product	1591122946054	1591122972933	OK	 
REQUEST	1766		Create Product	1591122954246	1591122972936	OK	 
REQUEST	2500		Create product	1591122954246	1591122972939	OK	 
REQUEST	1887		Create Product	1591122954248	1591122972940	OK	 
REQUEST	1825		Create Product	1591122945766	1591122972959	OK	 
REQUEST	1763		Create Product	1591122954215	1591122972972	OK	 
USER	rendimiento30	1749	END	1591122699402	1591122972984
REQUEST	1913		Create Product	1591122954248	1591122973027	OK	 
REQUEST	1921		Create Product Redirect 1	1591122953668	1591122973042	OK	 
REQUEST	1811		Create Product	1591122946620	1591122973043	OK	 
USER	rendimiento30	1622	END	1591122694364	1591122973182
USER	rendimiento30	1673	END	1591122696404	1591122973206
REQUEST	2074		Create Product Redirect 1	1591122972540	1591122973294	OK	 
USER	rendimiento30	1767	END	1591122700228	1591122973338
REQUEST	2430		Create Product	1591122946618	1591122973339	OK	 
USER	rendimiento30	1722	END	1591122698433	1591122973341
REQUEST	1820		Create Product	1591122946619	1591122973341	OK	 
REQUEST	1864		Create Product Redirect 1	1591122972484	1591122973375	OK	 
USER	rendimiento30	1746	END	1591122699289	1591122973410
REQUEST	1844		Create Product Redirect 1	1591122972879	1591122973452	OK	 
USER	rendimiento30	1874	END	1591122704563	1591122973472
REQUEST	1383		Create Product Redirect 1	1591122954427	1591122973504	OK	 
REQUEST	1889		Create Product	1591122927599	1591122973505	OK	 
REQUEST	1984		Create Product	1591122927600	1591122973507	OK	 
REQUEST	2442		Create Product	1591122954744	1591122973508	OK	 
REQUEST	1318		Create Product Redirect 1	1591122954556	1591122973642	OK	 
REQUEST	1612		Create Product	1591122937219	1591122973643	OK	 
REQUEST	1964		Create Product	1591122947097	1591122973645	OK	 
REQUEST	1961		Create Product	1591122954784	1591122973646	OK	 
REQUEST	1527		Create Product Redirect 1	1591122957555	1591122973704	OK	 
REQUEST	1202		Create Product	1591122928897	1591122973713	OK	 
REQUEST	2053		Create Product	1591122947200	1591122973714	OK	 
REQUEST	1967		Create Product	1591122954784	1591122973746	OK	 
REQUEST	1800		Create Product Redirect 1	1591122946775	1591122973755	OK	 
REQUEST	1719		Create Product	1591122937835	1591122973756	OK	 
REQUEST	1818		Create Product	1591122947243	1591122973758	OK	 
REQUEST	1983		Create Product	1591122954893	1591122973760	OK	 
USER	rendimiento30	1846	END	1591122703336	1591122973794
USER	rendimiento30	1479	END	1591122688628	1591122973794
REQUEST	1984		Create Product Redirect 1	1591122973507	1591122973981	OK	 
REQUEST	2286		Create Product	1591122947281	1591122973998	OK	 
REQUEST	2112		Create Product	1591122954893	1591122974030	OK	 
REQUEST	1081		Create Product Redirect 1	1591122953823	1591122974038	OK	 
REQUEST	2016		Create Product	1591122954893	1591122974045	OK	 
REQUEST	2122		Create Product	1591122954893	1591122974047	OK	 
REQUEST	1808		Create Product Redirect 1	1591122936268	1591122974053	OK	 
REQUEST	2115		Create Product	1591122954894	1591122974060	OK	 
REQUEST	1982		Create Product	1591122954894	1591122974064	OK	 
REQUEST	2015		Create Product	1591122954938	1591122974067	OK	 
USER	rendimiento30	1570	END	1591122692192	1591122974074
USER	rendimiento30	2072	END	1591122712319	1591122974075
USER	rendimiento30	1762	END	1591122699991	1591122974077
USER	rendimiento30	1409	END	1591122685763	1591122974149
REQUEST	2012		Create Product Redirect 1	1591122972669	1591122974161	OK	 
REQUEST	1619		Create Product	1591122929609	1591122974170	OK	 
REQUEST	1866		Create product Redirect 1	1591122955550	1591122974172	OK	 
REQUEST	2013		Create Product	1591122955629	1591122974174	OK	 
REQUEST	1835		Create Product	1591122948011	1591122974174	OK	 
REQUEST	1696		Create Product	1591122954938	1591122974196	OK	 
REQUEST	1904		Create Product	1591122954894	1591122974198	OK	 
REQUEST	2008		Create Product	1591122954893	1591122974199	OK	 
REQUEST	1658		Create Product Redirect 1	1591122945973	1591122974207	OK	 
REQUEST	1637		Create Product	1591122929851	1591122974228	OK	 
REQUEST	1408		Create Product Redirect 1	1591122954358	1591122974234	OK	 
REQUEST	1751		Create Product	1591122955602	1591122974239	OK	 
USER	rendimiento30	1576	END	1591122692446	1591122974271
USER	rendimiento30	1339	END	1591122682963	1591122974271
USER	rendimiento30	1714	END	1591122698065	1591122974273
REQUEST	1848		Create Product	1591122948789	1591122974278	OK	 
REQUEST	1644		Create Product	1591122929880	1591122974313	OK	 
REQUEST	1428		Create Product Redirect 1	1591122936266	1591122974314	OK	 
REQUEST	1593		Create Product	1591122938854	1591122974334	OK	 
REQUEST	1751		Create Product Redirect 1	1591122974240	1591122974339	OK	 
REQUEST	1964		Create Product Redirect 1	1591122973645	1591122974391	OK	 
REQUEST	2053		Create Product Redirect 1	1591122973714	1591122974562	OK	 
REQUEST	2255		Create Product	1591122938822	1591122974563	OK	 
REQUEST	1705		Create Product	1591122938949	1591122974564	OK	 
REQUEST	910		Create Product Redirect 1	1591122955170	1591122974570	OK	 
USER	rendimiento30	1334	END	1591122682848	1591122974605
REQUEST	1356		Create Product Redirect 1	1591122947340	1591122974694	OK	 
REQUEST	2003		Create Product	1591122955602	1591122974700	OK	 
USER	rendimiento30	1298	END	1591122681313	1591122974760
USER	rendimiento30	1534	END	1591122690769	1591122974761
REQUEST	2286		Create Product Redirect 1	1591122973998	1591122974786	OK	 
USER	rendimiento30	1158	END	1591122675722	1591122974827
REQUEST	1341		Create Product Redirect 1	1591122955536	1591122974859	OK	 
REQUEST	1871		Create Product	1591122949231	1591122974860	OK	 
REQUEST	1632		Create Product	1591122930081	1591122974862	OK	 
REQUEST	2380		Create Product	1591122955629	1591122974865	OK	 
REQUEST	2015		Create Product Redirect 1	1591122974067	1591122974877	OK	 
REQUEST	1956		Create Product	1591122954938	1591122974881	OK	 
REQUEST	1877		Create Product	1591122949232	1591122974902	OK	 
USER	rendimiento30	2024	END	1591122710378	1591122974904
REQUEST	2406		Create product	1591122954986	1591122974922	OK	 
REQUEST	2306		Create product	1591122955162	1591122974925	OK	 
USER	rendimiento30	1712	END	1591122698062	1591122974974
REQUEST	1219		Create Product Redirect 1	1591122929560	1591122974976	OK	 
REQUEST	1856		Create product Redirect 1	1591122955575	1591122974980	OK	 
REQUEST	1637		Create Product Redirect 1	1591122974228	1591122974989	OK	 
REQUEST	1636		Create Product Redirect 1	1591122968474	1591122975040	OK	 
USER	rendimiento30	1783	END	1591122700769	1591122975078
USER	rendimiento30	862	END	1591122663918	1591122975112
USER	rendimiento30	1130	END	1591122674624	1591122975220
REQUEST	2235		Create Product Redirect 1	1591122955751	1591122975245	OK	 
USER	rendimiento30	1405	END	1591122685627	1591122975351
USER	rendimiento30	1569	END	1591122692152	1591122975386
USER	rendimiento30	1798	END	1591122701321	1591122975418
REQUEST	1662		Create Product Redirect 1	1591122949173	1591122975486	OK	 
REQUEST	1725		Create Product	1591122955602	1591122975513	OK	 
REQUEST	1725		Create Product Redirect 1	1591122975513	1591122975514	OK	 
REQUEST	2194		Create Product Redirect 1	1591122955447	1591122975539	OK	 
USER	rendimiento30	1290	END	1591122680991	1591122975589
USER	rendimiento30	1394	END	1591122685166	1591122975589
REQUEST	1956		Create Product Redirect 1	1591122974882	1591122975637	OK	 
REQUEST	2429		Create product	1591122955822	1591122975643	OK	 
REQUEST	941		Create Product Redirect 1	1591122955448	1591122975649	OK	 
REQUEST	1759		Create Product Redirect 1	1591122949707	1591122975682	OK	 
USER	rendimiento30	2207	END	1591122717698	1591122975690
REQUEST	1826		Create Product Redirect 1	1591122949710	1591122975699	OK	 
REQUEST	2267		Create Product	1591122950459	1591122975708	OK	 
REQUEST	955		Create Product Redirect 1	1591122956187	1591122975720	OK	 
REQUEST	2421		Create Product	1591122956248	1591122975722	OK	 
REQUEST	2421		Create Product Redirect 1	1591122975722	1591122975722	OK	 
REQUEST	2419		Create Product	1591122956250	1591122975724	OK	 
REQUEST	2419		Create Product Redirect 1	1591122975724	1591122975725	OK	 
REQUEST	783		Create Product Redirect 1	1591122956184	1591122975727	OK	 
REQUEST	2424		Create Product	1591122956323	1591122975730	OK	 
REQUEST	2424		Create Product Redirect 1	1591122975730	1591122975731	OK	 
REQUEST	1410		Create Product Redirect 1	1591122949750	1591122975741	OK	 
USER	rendimiento30	1822	END	1591122702446	1591122975797
USER	rendimiento30	1894	END	1591122705181	1591122975797
REQUEST	2122		Create Product Redirect 1	1591122974047	1591122975851	OK	 
USER	rendimiento30	1853	END	1591122703641	1591122975940
USER	rendimiento30	1350	END	1591122683412	1591122976043
REQUEST	1393		Create Product Redirect 1	1591122949837	1591122976228	OK	 
REQUEST	1621		Create Product	1591122950461	1591122976229	OK	 
REQUEST	2466		Create product	1591122956414	1591122976234	OK	 
REQUEST	2484		Create Product	1591122950462	1591122976236	OK	 
REQUEST	2267		Create Product Redirect 1	1591122975708	1591122976246	OK	 
REQUEST	2397		Create Product	1591122940479	1591122976247	OK	 
REQUEST	2465		Create product	1591122956413	1591122976272	OK	 
USER	rendimiento30	1596	END	1591122693316	1591122976295
USER	rendimiento30	1741	END	1591122699081	1591122976295
REQUEST	1275		Create Product Redirect 1	1591122939908	1591122976322	OK	 
REQUEST	1628		Create Product	1591122931214	1591122976323	OK	 
REQUEST	2486		Create Product Redirect 1	1591122969345	1591122976351	OK	 
REQUEST	2029		Create Product Redirect 1	1591122959064	1591122976361	OK	 
REQUEST	2298		Create Product	1591122950770	1591122976364	OK	 
REQUEST	1937		Create Product	1591122956556	1591122976371	OK	 
REQUEST	1930		Create Product	1591122956614	1591122976376	OK	 
REQUEST	2271		Create Product	1591122950959	1591122976376	OK	 
USER	rendimiento30	2371	END	1591122724273	1591122976401
USER	rendimiento30	1351	END	1591122683545	1591122976401
REQUEST	2077		Create Product	1591122956556	1591122976404	OK	 
REQUEST	1326		Create Product Redirect 1	1591122940174	1591122976411	OK	 
REQUEST	2035		Create Product	1591122956556	1591122976448	OK	 
USER	rendimiento30	1940	END	1591122707024	1591122976474
USER	rendimiento30	1558	END	1591122691708	1591122976547
USER	rendimiento30	1624	END	1591122694370	1591122976602
REQUEST	1426		Create Product Redirect 1	1591122950589	1591122976690	OK	 
REQUEST	1830		Create Product Redirect 1	1591122956516	1591122976720	OK	 
USER	rendimiento30	1497	END	1591122689279	1591122976753
USER	rendimiento30	1451	END	1591122687465	1591122976815
REQUEST	1366		Create Product Redirect 1	1591122950735	1591122976865	OK	 
REQUEST	2144		Create Product	1591122956615	1591122976881	OK	 
REQUEST	2339		Create Product	1591122956668	1591122976884	OK	 
REQUEST	2154		Create Product	1591122956669	1591122976885	OK	 
REQUEST	2036		Create Product	1591122956671	1591122976888	OK	 
REQUEST	1491		Create Product Redirect 1	1591122955538	1591122976889	OK	 
REQUEST	1721		Create Product	1591122951861	1591122976920	OK	 
REQUEST	1878		Create Product	1591122956671	1591122976937	OK	 
REQUEST	1974		Create Product	1591122956668	1591122976937	OK	 
REQUEST	1734		Create Product	1591122956796	1591122976938	OK	 
REQUEST	1966		Create Product	1591122956797	1591122976938	OK	 
USER	rendimiento30	1879	END	1591122704595	1591122976951
USER	rendimiento30	2269	END	1591122720161	1591122976951
USER	rendimiento30	1918	END	1591122706123	1591122976952
REQUEST	1930		Create Product Redirect 1	1591122976376	1591122976968	OK	 
REQUEST	2428		Create Product	1591122956989	1591122976984	OK	 
REQUEST	1933		Create Product	1591122956989	1591122976986	OK	 
REQUEST	1524		Create Product Redirect 1	1591122955787	1591122976989	OK	 
REQUEST	2037		Create Product	1591122957065	1591122977006	OK	 
REQUEST	1414		Create Product Redirect 1	1591122951366	1591122977009	OK	 
REQUEST	2031		Create Product	1591122957065	1591122977014	OK	 
REQUEST	1873		Create Product	1591122957065	1591122977017	OK	 
USER	rendimiento30	1934	END	1591122706847	1591122977083
REQUEST	1402		Create Product Redirect 1	1591122949828	1591122977169	OK	 
USER	rendimiento30	1363	END	1591122684032	1591122977233
USER	rendimiento30	2443	END	1591122727180	1591122977233
REQUEST	1834		Create Product Redirect 1	1591122950690	1591122977265	OK	 
USER	rendimiento30	1635	END	1591122694880	1591122977303
REQUEST	1606		Create Product Redirect 1	1591122970398	1591122977406	OK	 
REQUEST	1480		Create Product Redirect 1	1591122951391	1591122977422	OK	 
USER	rendimiento30	1201	END	1591122677452	1591122977455
USER	rendimiento30	1503	END	1591122689520	1591122977456
REQUEST	1817		Create Product Redirect 1	1591122956949	1591122977602	OK	 
REQUEST	2083		Create Product	1591122957159	1591122977607	OK	 
REQUEST	2181		Create Product	1591122957112	1591122977608	OK	 
REQUEST	1690		Create Product	1591122952336	1591122977609	OK	 
REQUEST	2000		Create Product	1591122957188	1591122977611	OK	 
REQUEST	2199		Create Product	1591122957189	1591122977612	OK	 
REQUEST	1908		Create Product	1591122957190	1591122977613	OK	 
REQUEST	1995		Create Product	1591122957112	1591122977615	OK	 
REQUEST	2332		Create product	1591122957113	1591122977668	OK	 
REQUEST	1353		Create Product	1591122957159	1591122977668	OK	 
REQUEST	1353		Create Product Redirect 1	1591122977668	1591122977669	OK	 
USER	rendimiento30	1337	END	1591122682907	1591122977674
USER	rendimiento30	1660	END	1591122695887	1591122977753
REQUEST	1462		Create Product Redirect 1	1591122951973	1591122977753	OK	 
REQUEST	1755		Create Product	1591122944178	1591122977755	OK	 
REQUEST	2426		Create product	1591122957112	1591122977760	OK	 
REQUEST	1901		Create Product Redirect 1	1591122951987	1591122977772	OK	 
REQUEST	2063		Create Product	1591122933263	1591122977789	OK	 
REQUEST	2476		Create product	1591122957189	1591122977792	OK	 
REQUEST	2449		Create product	1591122957189	1591122977794	OK	 
REQUEST	2474		Create product	1591122957154	1591122977798	OK	 
REQUEST	2186		Create Product	1591122957232	1591122977800	OK	 
REQUEST	1454		Create Product	1591122957189	1591122977804	OK	 
REQUEST	1957		Create Product	1591122957233	1591122977816	OK	 
USER	rendimiento30	985	END	1591122668799	1591122977864
USER	rendimiento30	2280	END	1591122720702	1591122977864
REQUEST	1721		Create Product Redirect 1	1591122976920	1591122977865	OK	 
USER	rendimiento30	1633	END	1591122694790	1591122977866
REQUEST	1803		Create Product	1591122944507	1591122977866	OK	 
REQUEST	1591		Create Product Redirect 1	1591122956951	1591122977880	OK	 
REQUEST	1422		Create Product	1591122921956	1591122977889	OK	 
REQUEST	1764		Create Product	1591122957518	1591122977895	OK	 
REQUEST	2019		Create Product	1591122957519	1591122977899	OK	 
REQUEST	2201		Create Product	1591122957428	1591122977917	OK	 
REQUEST	1863		Create Product Redirect 1	1591122957553	1591122977922	OK	 
REQUEST	2103		Create Product	1591122957519	1591122977923	OK	 
REQUEST	2215		Create Product	1591122957307	1591122977923	OK	 
REQUEST	1182		Create Product Redirect 1	1591122952092	1591122977929	OK	 
REQUEST	1915		Create Product	1591122953273	1591122977930	OK	 
REQUEST	1704		Create Product	1591122933556	1591122977932	OK	 
REQUEST	1873		Create Product Redirect 1	1591122977017	1591122977966	OK	 
REQUEST	1946		Create Product	1591122944828	1591122977968	OK	 
USER	rendimiento30	1099	END	1591122673389	1591122977986
USER	rendimiento30	1921	END	1591122706240	1591122977989
REQUEST	1434		Create Product Redirect 1	1591122950404	1591122978087	OK	 
REQUEST	2054		Create Product	1591122957799	1591122978093	OK	 
REQUEST	1919		Create Product	1591122957800	1591122978095	OK	 
USER	rendimiento30	2074	END	1591122712430	1591122978246
REQUEST	1276		Create Product Redirect 1	1591122952304	1591122978263	OK	 
REQUEST	2123		Create Product	1591122957899	1591122978269	OK	 
USER	rendimiento30	1864	END	1591122704028	1591122978274
REQUEST	2220		Create Product	1591122957900	1591122978321	OK	 
REQUEST	2292		Create Product	1591122945001	1591122978321	OK	 
REQUEST	1457		Create Product Redirect 1	1591122959849	1591122978349	OK	 
REQUEST	2414		Create product	1591122957900	1591122978355	OK	 
REQUEST	1824		Create Product	1591122957899	1591122978357	OK	 
REQUEST	2080		Create Product	1591122957900	1591122978359	OK	 
REQUEST	2047		Create Product	1591122957900	1591122978360	OK	 
REQUEST	2113		Create Product	1591122957899	1591122978391	OK	 
REQUEST	1849		Create Product	1591122957899	1591122978391	OK	 
USER	rendimiento30	1844	END	1591122703298	1591122978408
USER	rendimiento30	1383	END	1591122684779	1591122978457
REQUEST	1995		Create Product Redirect 1	1591122977615	1591122978510	OK	 
REQUEST	2111		Create Product	1591122957900	1591122978514	OK	 
REQUEST	2175		Create Product	1591122958060	1591122978517	OK	 
REQUEST	975		Create Product	1591122958060	1591122978541	OK	 
USER	rendimiento30	1318	END	1591122682193	1591122978569
REQUEST	1701		Create Product Redirect 1	1591122957553	1591122978586	OK	 
