ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento30	rendimiento30	1591122014600	 	3.3.1
USER	rendimiento30	3924	END	1591122094283	1591122465960
REQUEST	4261		Create Product Redirect 1	1591122422926	1591122465984	OK	 
REQUEST	3846		Create Product Redirect 1	1591122411029	1591122465997	OK	 
USER	rendimiento30	4745	END	1591122110725	1591122466101
USER	rendimiento30	4970	END	1591122115120	1591122466101
REQUEST	3985		Create Product Redirect 1	1591122411739	1591122466119	OK	 
USER	rendimiento30	3270	END	1591122081158	1591122466188
REQUEST	3724		Create Product Redirect 1	1591122412014	1591122466194	OK	 
REQUEST	3406		Create Product Redirect 1	1591122412016	1591122466211	OK	 
REQUEST	4395		Create Product Redirect 1	1591122406228	1591122466228	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2638		Create Product Redirect 1	1591122412074	1591122466273	OK	 
REQUEST	2817		Create Product Redirect 1	1591122425229	1591122466278	OK	 
USER	rendimiento30	4242	END	1591122100702	1591122466308
USER	rendimiento30	4450	END	1591122104899	1591122466308
USER	rendimiento30	4165	END	1591122099051	1591122466308
USER	rendimiento30	4730	END	1591122110340	1591122466309
USER	rendimiento30	3563	END	1591122086989	1591122466380
REQUEST	4282		Create Product Redirect 1	1591122425270	1591122466397	OK	 
REQUEST	4569		Create Product Redirect 1	1591122412074	1591122466404	OK	 
USER	rendimiento30	4507	END	1591122105870	1591122466479
USER	rendimiento30	4259	END	1591122100971	1591122466533
REQUEST	4343		Create Product Redirect 1	1591122425117	1591122466649	OK	 
REQUEST	3777		Create Product Redirect 1	1591122412668	1591122466674	OK	 
USER	rendimiento30	3702	END	1591122089810	1591122466681
REQUEST	2839		Create Product Redirect 1	1591122425277	1591122466686	OK	 
REQUEST	4834		Create Product	1591122406700	1591122466700	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3722		Create Product Redirect 1	1591122412645	1591122466721	OK	 
REQUEST	2731		Create Product Redirect 1	1591122425705	1591122466725	OK	 
REQUEST	4004		Create Product Redirect 1	1591122412699	1591122466748	OK	 
USER	rendimiento30	3602	END	1591122087769	1591122466770
USER	rendimiento30	3535	END	1591122086506	1591122466771
USER	rendimiento30	4658	END	1591122108892	1591122466773
REQUEST	2678		Create Product Redirect 1	1591122412753	1591122466799	OK	 
REQUEST	2771		Create Product Redirect 1	1591122425880	1591122466807	OK	 
USER	rendimiento30	2903	END	1591122073887	1591122466892
REQUEST	3986		Create Product Redirect 1	1591122412781	1591122466939	OK	 
REQUEST	2726		Create Product Redirect 1	1591122425964	1591122466980	OK	 
USER	rendimiento30	3726	END	1591122090310	1591122466980
REQUEST	2788		Create Product Redirect 1	1591122425961	1591122466981	OK	 
REQUEST	2823		Create Product Redirect 1	1591122425915	1591122466984	OK	 
REQUEST	4695		Create Product Redirect 1	1591122443604	1591122467017	OK	 
USER	rendimiento30	3533	END	1591122086492	1591122467019
REQUEST	3432		Create Product Redirect 1	1591122407030	1591122467030	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2770		Create Product Redirect 1	1591122425939	1591122467053	OK	 
USER	rendimiento30	4696	END	1591122109724	1591122467089
USER	rendimiento30	2718	END	1591122070078	1591122467159
REQUEST	3993		Create Product Redirect 1	1591122413027	1591122467190	OK	 
REQUEST	2756		Create Product Redirect 1	1591122426140	1591122467195	OK	 
REQUEST	4380		Create Product Redirect 1	1591122425275	1591122467227	OK	 
REQUEST	3946		Create Product Redirect 1	1591122413024	1591122467240	OK	 
REQUEST	4230		Create Product Redirect 1	1591122426622	1591122467263	OK	 
REQUEST	3728		Create Product Redirect 1	1591122413088	1591122467266	OK	 
USER	rendimiento30	3753	END	1591122090848	1591122467276
REQUEST	3611		Create Product Redirect 1	1591122407298	1591122467298	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	3372	END	1591122083163	1591122467385
USER	rendimiento30	3926	END	1591122094276	1591122467455
USER	rendimiento30	4304	END	1591122101948	1591122467500
USER	rendimiento30	4495	END	1591122105699	1591122467522
REQUEST	3654		Create Product Redirect 1	1591122407610	1591122467610	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3670		Create Product Redirect 1	1591122407611	1591122467611	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3590		Create Product Redirect 1	1591122407611	1591122467611	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	3782	END	1591122091670	1591122467632
REQUEST	3653		Create Product Redirect 1	1591122407739	1591122467740	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	4585	END	1591122107409	1591122467794
USER	rendimiento30	4593	END	1591122107644	1591122467794
USER	rendimiento30	4151	END	1591122099049	1591122467853
USER	rendimiento30	4254	END	1591122100982	1591122467886
USER	rendimiento30	4085	END	1591122097666	1591122467988
USER	rendimiento30	3695	END	1591122089635	1591122467989
REQUEST	4547		Create Product Redirect 1	1591122453472	1591122467992	OK	 
USER	rendimiento30	4276	END	1591122101482	1591122468028
USER	rendimiento30	4210	END	1591122099965	1591122468066
REQUEST	4044		Create Product Redirect 1	1591122412757	1591122468107	OK	 
REQUEST	3755		Create Product Redirect 1	1591122414054	1591122468166	OK	 
REQUEST	3733		Create Product Redirect 1	1591122414201	1591122468219	OK	 
USER	rendimiento30	3888	END	1591122093630	1591122468251
USER	rendimiento30	3704	END	1591122089811	1591122468251
REQUEST	4647		Create Product Redirect 1	1591122438020	1591122468255	OK	 
USER	rendimiento30	2804	END	1591122071797	1591122468313
REQUEST	2713		Create Product Redirect 1	1591122414258	1591122468359	OK	 
REQUEST	2710		Create Product Redirect 1	1591122427198	1591122468364	OK	 
REQUEST	3517		Create Product Redirect 1	1591122414294	1591122468425	OK	 
REQUEST	4266		Create Product Redirect 1	1591122427715	1591122468434	OK	 
USER	rendimiento30	4072	END	1591122097347	1591122468461
USER	rendimiento30	3279	END	1591122081292	1591122468461
REQUEST	2827		Create Product Redirect 1	1591122427929	1591122468470	OK	 
REQUEST	2631		Create Product Redirect 1	1591122430592	1591122468475	OK	 
REQUEST	4275		Create Product Redirect 1	1591122430593	1591122468475	OK	 
REQUEST	2696		Create Product Redirect 1	1591122430643	1591122468476	OK	 
REQUEST	3717		Create Product Redirect 1	1591122414374	1591122468498	OK	 
REQUEST	4635		Create Product	1591122414687	1591122468499	OK	 
REQUEST	4620		Create Product	1591122414878	1591122468501	OK	 
REQUEST	3719		Create Product Redirect 1	1591122408521	1591122468521	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3536		Create Product Redirect 1	1591122414372	1591122468553	OK	 
USER	rendimiento30	3138	END	1591122078569	1591122468622
USER	rendimiento30	2838	END	1591122072481	1591122468624
USER	rendimiento30	2807	END	1591122071857	1591122468663
REQUEST	2493		Create Product Redirect 1	1591122408667	1591122468667	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4412		Create Product Redirect 1	1591122408672	1591122468673	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3757		Create Product Redirect 1	1591122414377	1591122468708	OK	 
USER	rendimiento30	3624	END	1591122088326	1591122468738
USER	rendimiento30	4960	END	1591122114921	1591122468739
REQUEST	3714		Create Product Redirect 1	1591122425577	1591122468806	OK	 
REQUEST	2896		Create Product Redirect 1	1591122408807	1591122468807	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3996		Create Product Redirect 1	1591122413031	1591122468827	OK	 
REQUEST	4700		Create Product	1591122415931	1591122468884	OK	 
REQUEST	3345		Create Product Redirect 1	1591122408885	1591122468886	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	4691	END	1591122109723	1591122468888
USER	rendimiento30	4717	END	1591122110109	1591122468889
REQUEST	3711		Create Product Redirect 1	1591122413093	1591122468945	OK	 
USER	rendimiento30	4677	END	1591122109328	1591122468979
USER	rendimiento30	4682	END	1591122109432	1591122468979
REQUEST	2887		Create Product Redirect 1	1591122408949	1591122468980	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3732		Create Product Redirect 1	1591122413188	1591122469024	OK	 
USER	rendimiento30	3593	END	1591122087750	1591122469058
REQUEST	4633		Create Product Redirect 1	1591122413283	1591122469195	OK	 
USER	rendimiento30	3934	END	1591122094471	1591122469229
REQUEST	3771		Create Product Redirect 1	1591122414049	1591122469258	OK	 
REQUEST	4233		Create Product Redirect 1	1591122431161	1591122469359	OK	 
REQUEST	4715		Create Product	1591122416178	1591122469367	OK	 
USER	rendimiento30	3330	END	1591122082420	1591122469374
REQUEST	4168		Create Product Redirect 1	1591122431117	1591122469408	OK	 
REQUEST	3710		Create Product Redirect 1	1591122409410	1591122469410	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4653		Create Product Redirect 1	1591122455619	1591122469415	OK	 
USER	rendimiento30	2955	END	1591122074832	1591122469470
USER	rendimiento30	3866	END	1591122093060	1591122469471
USER	rendimiento30	2772	END	1591122071157	1591122469472
REQUEST	4711		Create Product	1591122416846	1591122469473	OK	 
REQUEST	3910		Create Product Redirect 1	1591122416007	1591122469493	OK	 
REQUEST	4709		Create Product	1591122416299	1591122469502	OK	 
USER	rendimiento30	4844	END	1591122112590	1591122469524
USER	rendimiento30	3629	END	1591122088335	1591122469524
REQUEST	3525		Create Product Redirect 1	1591122409645	1591122469645	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	4982	END	1591122115360	1591122469646
REQUEST	4731		Create Product Redirect 1	1591122409646	1591122469647	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3539		Create Product Redirect 1	1591122409714	1591122469714	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3781		Create Product Redirect 1	1591122409714	1591122469714	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	4032	END	1591122096710	1591122469717
USER	rendimiento30	3369	END	1591122083163	1591122469746
REQUEST	3558		Create Product Redirect 1	1591122409772	1591122469772	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3746		Create Product Redirect 1	1591122414379	1591122469791	OK	 
REQUEST	3857		Create Product Redirect 1	1591122416040	1591122469821	OK	 
REQUEST	2848		Create Product Redirect 1	1591122432645	1591122469823	OK	 
REQUEST	2813		Create Product Redirect 1	1591122432691	1591122469826	OK	 
REQUEST	3828		Create Product Redirect 1	1591122409832	1591122469832	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3994		Create Product Redirect 1	1591122409834	1591122469835	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3838		Create Product Redirect 1	1591122409835	1591122469835	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3512		Create Product Redirect 1	1591122409852	1591122469852	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3545		Create Product Redirect 1	1591122409863	1591122469863	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3497		Create Product Redirect 1	1591122409864	1591122469864	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	3618	END	1591122088195	1591122469871
USER	rendimiento30	4391	END	1591122103573	1591122469871
REQUEST	3542		Create Product Redirect 1	1591122415245	1591122469929	OK	 
USER	rendimiento30	2755	END	1591122070836	1591122469967
USER	rendimiento30	3991	END	1591122095614	1591122469993
USER	rendimiento30	3868	END	1591122093211	1591122469995
USER	rendimiento30	2711	END	1591122069944	1591122470003
REQUEST	4172		Create Product Redirect 1	1591122415487	1591122470035	OK	 
USER	rendimiento30	2758	END	1591122070878	1591122470071
USER	rendimiento30	3626	END	1591122088326	1591122470072
USER	rendimiento30	3931	END	1591122094454	1591122470095
REQUEST	3909		Create Product Redirect 1	1591122416867	1591122470103	OK	 
REQUEST	4528		Create Product Redirect 1	1591122432644	1591122470114	OK	 
REQUEST	4218		Create Product Redirect 1	1591122433037	1591122470140	OK	 
USER	rendimiento30	3589	END	1591122087522	1591122470144
USER	rendimiento30	3992	END	1591122095623	1591122470152
REQUEST	2235		Create Product Redirect 1	1591122417078	1591122470219	OK	 
REQUEST	3151		Create Product Redirect 1	1591122433064	1591122470227	OK	 
REQUEST	4762		Create Product Redirect 1	1591122433069	1591122470228	OK	 
REQUEST	3143		Create Product Redirect 1	1591122433199	1591122470231	OK	 
REQUEST	2803		Create Product Redirect 1	1591122433131	1591122470253	OK	 
USER	rendimiento30	2780	END	1591122071345	1591122470255
REQUEST	3346		Create Product Redirect 1	1591122417085	1591122470312	OK	 
REQUEST	2934		Create Product Redirect 1	1591122433267	1591122470327	OK	 
REQUEST	3103		Create Product Redirect 1	1591122433299	1591122470329	OK	 
REQUEST	2455		Create Product Redirect 1	1591122417218	1591122470349	OK	 
REQUEST	3098		Create Product Redirect 1	1591122433427	1591122470382	OK	 
REQUEST	3147		Create Product Redirect 1	1591122433428	1591122470383	OK	 
REQUEST	3149		Create Product Redirect 1	1591122433433	1591122470384	OK	 
REQUEST	4759		Create Product Redirect 1	1591122433451	1591122470385	OK	 
REQUEST	3091		Create Product Redirect 1	1591122433439	1591122470386	OK	 
REQUEST	4755		Create Product Redirect 1	1591122433590	1591122470387	OK	 
REQUEST	2837		Create Product Redirect 1	1591122433513	1591122470387	OK	 
REQUEST	2915		Create Product Redirect 1	1591122433513	1591122470388	OK	 
REQUEST	2892		Create Product Redirect 1	1591122433514	1591122470389	OK	 
REQUEST	4638		Create Product Redirect 1	1591122456582	1591122470389	OK	 
REQUEST	4199		Create Product Redirect 1	1591122433798	1591122470396	OK	 
USER	rendimiento30	2787	END	1591122071457	1591122470397
USER	rendimiento30	4164	END	1591122099374	1591122470400
USER	rendimiento30	3526	END	1591122086491	1591122470401
USER	rendimiento30	3375	END	1591122083251	1591122470426
USER	rendimiento30	4236	END	1591122100441	1591122470435
REQUEST	2890		Create Product Redirect 1	1591122433514	1591122470466	OK	 
USER	rendimiento30	3656	END	1591122088822	1591122470568
USER	rendimiento30	4086	END	1591122097672	1591122470603
USER	rendimiento30	2703	END	1591122069920	1591122470640
USER	rendimiento30	3413	END	1591122083967	1591122470640
REQUEST	4138		Create Product Redirect 1	1591122417580	1591122470669	OK	 
USER	rendimiento30	4594	END	1591122107644	1591122470681
REQUEST	4087		Create Product Redirect 1	1591122417579	1591122470755	OK	 
REQUEST	2960		Create Product Redirect 1	1591122433514	1591122470763	OK	 
USER	rendimiento30	3846	END	1591122092798	1591122470853
USER	rendimiento30	3414	END	1591122084088	1591122470879
REQUEST	4080		Create Product Redirect 1	1591122417561	1591122470884	OK	 
REQUEST	3159		Create Product Redirect 1	1591122433514	1591122470890	OK	 
REQUEST	2841		Create Product Redirect 1	1591122433513	1591122470910	OK	 
REQUEST	4090		Create Product Redirect 1	1591122417580	1591122470915	OK	 
USER	rendimiento30	3985	END	1591122095596	1591122470949
USER	rendimiento30	4261	END	1591122100971	1591122470949
REQUEST	4023		Create Product Redirect 1	1591122417644	1591122470953	OK	 
REQUEST	3087		Create Product Redirect 1	1591122433516	1591122470988	OK	 
REQUEST	3963		Create Product Redirect 1	1591122411024	1591122471024	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4074		Create Product Redirect 1	1591122417810	1591122471061	OK	 
REQUEST	3287		Create Product Redirect 1	1591122411110	1591122471110	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4101		Create Product Redirect 1	1591122417813	1591122471140	OK	 
USER	rendimiento30	3406	END	1591122083835	1591122471166
USER	rendimiento30	3724	END	1591122090310	1591122471167
REQUEST	4107		Create Product Redirect 1	1591122417816	1591122471169	OK	 
REQUEST	4306		Create Product Redirect 1	1591122433519	1591122471200	OK	 
USER	rendimiento30	2638	END	1591122068491	1591122471202
USER	rendimiento30	2817	END	1591122072061	1591122471230
USER	rendimiento30	4395	END	1591122103825	1591122471300
USER	rendimiento30	4569	END	1591122107201	1591122471382
REQUEST	3750		Create Product Redirect 1	1591122418571	1591122471419	OK	 
REQUEST	4292		Create Product Redirect 1	1591122433513	1591122471423	OK	 
REQUEST	3867		Create Product Redirect 1	1591122416043	1591122471436	OK	 
REQUEST	4748		Create Product Redirect 1	1591122433591	1591122471454	OK	 
USER	rendimiento30	4282	END	1591122101503	1591122471472
REQUEST	3878		Create Product Redirect 1	1591122416217	1591122471502	OK	 
USER	rendimiento30	4004	END	1591122096055	1591122471560
REQUEST	4037		Create Product Redirect 1	1591122434087	1591122471579	OK	 
REQUEST	2835		Create Product Redirect 1	1591122433519	1591122471583	OK	 
REQUEST	3107		Create Product Redirect 1	1591122433577	1591122471585	OK	 
USER	rendimiento30	3722	END	1591122090176	1591122471612
REQUEST	3965		Create Product Redirect 1	1591122416847	1591122471653	OK	 
USER	rendimiento30	3777	END	1591122091473	1591122471673
USER	rendimiento30	2731	END	1591122070594	1591122471675
USER	rendimiento30	2678	END	1591122069371	1591122471676
REQUEST	4092		Create Product Redirect 1	1591122418359	1591122471690	OK	 
REQUEST	4299		Create Product Redirect 1	1591122433797	1591122471711	OK	 
REQUEST	2846		Create Product Redirect 1	1591122433588	1591122471712	OK	 
REQUEST	2983		Create Product Redirect 1	1591122434325	1591122471713	OK	 
REQUEST	3067		Create Product Redirect 1	1591122434324	1591122471715	OK	 
REQUEST	3080		Create Product Redirect 1	1591122434323	1591122471717	OK	 
REQUEST	2985		Create Product Redirect 1	1591122434325	1591122471718	OK	 
REQUEST	4751		Create Product Redirect 1	1591122434323	1591122471721	OK	 
REQUEST	2978		Create Product Redirect 1	1591122434326	1591122471723	OK	 
REQUEST	3079		Create Product Redirect 1	1591122434324	1591122471724	OK	 
REQUEST	3068		Create Product Redirect 1	1591122434325	1591122471725	OK	 
REQUEST	2940		Create Product Redirect 1	1591122434323	1591122471725	OK	 
REQUEST	4756		Create Product Redirect 1	1591122434316	1591122471725	OK	 
REQUEST	3150		Create Product Redirect 1	1591122434368	1591122471725	OK	 
REQUEST	3030		Create Product Redirect 1	1591122434368	1591122471727	OK	 
REQUEST	4543		Create Product Redirect 1	1591122432527	1591122471729	OK	 
REQUEST	3165		Create Product Redirect 1	1591122434378	1591122471734	OK	 
REQUEST	3156		Create Product Redirect 1	1591122434366	1591122471735	OK	 
REQUEST	3021		Create Product Redirect 1	1591122434374	1591122471737	OK	 
REQUEST	4772		Create Product Redirect 1	1591122434374	1591122471738	OK	 
REQUEST	3114		Create Product Redirect 1	1591122434362	1591122471739	OK	 
REQUEST	4118		Create Product Redirect 1	1591122418362	1591122471772	OK	 
REQUEST	3124		Create Product Redirect 1	1591122434384	1591122471779	OK	 
REQUEST	4771		Create Product Redirect 1	1591122434378	1591122471780	OK	 
USER	rendimiento30	4343	END	1591122102687	1591122471782
USER	rendimiento30	2839	END	1591122072501	1591122471784
USER	rendimiento30	2771	END	1591122071137	1591122471784
USER	rendimiento30	4834	END	1591122112389	1591122471786
USER	rendimiento30	3986	END	1591122095600	1591122471786
USER	rendimiento30	2726	END	1591122070243	1591122471872
USER	rendimiento30	4695	END	1591122109724	1591122471921
USER	rendimiento30	2823	END	1591122072181	1591122471980
USER	rendimiento30	3432	END	1591122084361	1591122471980
USER	rendimiento30	2788	END	1591122071477	1591122471980
USER	rendimiento30	2770	END	1591122071117	1591122471980
USER	rendimiento30	3993	END	1591122095625	1591122471980
USER	rendimiento30	3728	END	1591122090310	1591122472016
REQUEST	4123		Create Product Redirect 1	1591122418790	1591122472082	OK	 
REQUEST	3172		Create Product Redirect 1	1591122434385	1591122472084	OK	 
REQUEST	4807		Create Product Redirect 1	1591122434385	1591122472085	OK	 
REQUEST	4757		Create Product Redirect 1	1591122434375	1591122472085	OK	 
REQUEST	3118		Create Product Redirect 1	1591122434367	1591122472086	OK	 
REQUEST	3063		Create Product Redirect 1	1591122434375	1591122472087	OK	 
REQUEST	4137		Create Product Redirect 1	1591122418789	1591122472116	OK	 
REQUEST	3125		Create Product Redirect 1	1591122434374	1591122472118	OK	 
REQUEST	2982		Create Product Redirect 1	1591122434367	1591122472119	OK	 
REQUEST	2994		Create Product Redirect 1	1591122434358	1591122472121	OK	 
REQUEST	2868		Create Product Redirect 1	1591122434362	1591122472121	OK	 
USER	rendimiento30	3946	END	1591122094745	1591122472147
USER	rendimiento30	2756	END	1591122070838	1591122472148
REQUEST	3041		Create Product Redirect 1	1591122434369	1591122472154	OK	 
REQUEST	2889		Create Product Redirect 1	1591122434379	1591122472154	OK	 
REQUEST	3145		Create Product Redirect 1	1591122434379	1591122472154	OK	 
REQUEST	4119		Create Product Redirect 1	1591122418792	1591122472187	OK	 
REQUEST	2921		Create Product Redirect 1	1591122434363	1591122472189	OK	 
REQUEST	2928		Create Product Redirect 1	1591122434380	1591122472191	OK	 
REQUEST	4773		Create Product Redirect 1	1591122434385	1591122472192	OK	 
USER	rendimiento30	4380	END	1591122103366	1591122472205
USER	rendimiento30	4230	END	1591122100322	1591122472228
REQUEST	4077		Create Product Redirect 1	1591122418424	1591122472238	OK	 
REQUEST	2970		Create Product Redirect 1	1591122434372	1591122472254	OK	 
REQUEST	3164		Create Product Redirect 1	1591122434363	1591122472255	OK	 
REQUEST	2967		Create Product Redirect 1	1591122434380	1591122472256	OK	 
REQUEST	2938		Create Product Redirect 1	1591122434379	1591122472258	OK	 
REQUEST	3162		Create Product Redirect 1	1591122434372	1591122472260	OK	 
REQUEST	3015		Create Product Redirect 1	1591122434359	1591122472261	OK	 
REQUEST	4265		Create Product Redirect 1	1591122418998	1591122472261	OK	 
REQUEST	2916		Create Product Redirect 1	1591122434363	1591122472273	OK	 
REQUEST	3085		Create Product Redirect 1	1591122434373	1591122472273	OK	 
REQUEST	3069		Create Product Redirect 1	1591122434373	1591122472273	OK	 
REQUEST	3157		Create Product Redirect 1	1591122434374	1591122472274	OK	 
REQUEST	2984		Create Product Redirect 1	1591122434369	1591122472274	OK	 
REQUEST	2951		Create Product Redirect 1	1591122434378	1591122472275	OK	 
REQUEST	3133		Create Product Redirect 1	1591122434374	1591122472275	OK	 
REQUEST	2948		Create Product Redirect 1	1591122434375	1591122472276	OK	 
REQUEST	3146		Create Product Redirect 1	1591122434374	1591122472276	OK	 
REQUEST	2992		Create Product Redirect 1	1591122434364	1591122472277	OK	 
REQUEST	4776		Create Product Redirect 1	1591122434375	1591122472277	OK	 
REQUEST	3127		Create Product Redirect 1	1591122434371	1591122472278	OK	 
REQUEST	4764		Create Product Redirect 1	1591122434356	1591122472278	OK	 
REQUEST	2919		Create Product Redirect 1	1591122434382	1591122472279	OK	 
REQUEST	2959		Create Product Redirect 1	1591122434371	1591122472279	OK	 
REQUEST	3126		Create Product Redirect 1	1591122434367	1591122472279	OK	 
REQUEST	2957		Create Product Redirect 1	1591122434382	1591122472296	OK	 
REQUEST	4129		Create Product Redirect 1	1591122418573	1591122472297	OK	 
REQUEST	3335		Create Product Redirect 1	1591122433797	1591122472310	OK	 
USER	rendimiento30	3611	END	1591122088194	1591122472344
REQUEST	4207		Create Product Redirect 1	1591122418993	1591122472349	OK	 
REQUEST	3008		Create Product Redirect 1	1591122434375	1591122472352	OK	 
REQUEST	3141		Create Product Redirect 1	1591122434374	1591122472352	OK	 
REQUEST	3070		Create Product Redirect 1	1591122434367	1591122472353	OK	 
REQUEST	3084		Create Product Redirect 1	1591122434359	1591122472354	OK	 
REQUEST	2980		Create Product Redirect 1	1591122434355	1591122472355	OK	 
REQUEST	3158		Create Product Redirect 1	1591122434434	1591122472382	OK	 
REQUEST	2878		Create Product Redirect 1	1591122434434	1591122472384	OK	 
REQUEST	4783		Create Product Redirect 1	1591122434374	1591122472385	OK	 
REQUEST	2993		Create Product Redirect 1	1591122434377	1591122472416	OK	 
REQUEST	2937		Create Product Redirect 1	1591122434371	1591122472416	OK	 
REQUEST	3033		Create Product Redirect 1	1591122434385	1591122472417	OK	 
REQUEST	4770		Create Product Redirect 1	1591122434370	1591122472427	OK	 
REQUEST	4105		Create Product Redirect 1	1591122418399	1591122472429	OK	 
REQUEST	3028		Create Product Redirect 1	1591122434415	1591122472431	OK	 
REQUEST	2990		Create Product Redirect 1	1591122434434	1591122472434	OK	 
REQUEST	4768		Create Product Redirect 1	1591122434415	1591122472435	OK	 
REQUEST	3134		Create Product Redirect 1	1591122434433	1591122472435	OK	 
REQUEST	2998		Create Product Redirect 1	1591122434434	1591122472436	OK	 
REQUEST	2942		Create Product Redirect 1	1591122434434	1591122472438	OK	 
REQUEST	4758		Create Product Redirect 1	1591122434434	1591122472439	OK	 
USER	rendimiento30	3590	END	1591122087581	1591122472498
USER	rendimiento30	3670	END	1591122089232	1591122472498
USER	rendimiento30	3654	END	1591122088822	1591122472498
REQUEST	4512		Create Product Redirect 1	1591122412642	1591122472642	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	3653	END	1591122088832	1591122472642
REQUEST	4139		Create Product Redirect 1	1591122434376	1591122472673	OK	 
REQUEST	2867		Create Product Redirect 1	1591122434867	1591122472709	OK	 
REQUEST	2935		Create Product Redirect 1	1591122435022	1591122472776	OK	 
REQUEST	4497		Create Product Redirect 1	1591122434354	1591122472791	OK	 
REQUEST	4607		Create Product Redirect 1	1591122434373	1591122472838	OK	 
REQUEST	2925		Create Product Redirect 1	1591122435056	1591122472845	OK	 
REQUEST	2910		Create Product Redirect 1	1591122435060	1591122472847	OK	 
REQUEST	4605		Create Product Redirect 1	1591122412896	1591122472896	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2605		Create Product Redirect 1	1591122412899	1591122472899	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	3755	END	1591122090849	1591122472984
USER	rendimiento30	4547	END	1591122106776	1591122472985
REQUEST	4323		Create Product Redirect 1	1591122435052	1591122473042	OK	 
REQUEST	4398		Create Product Redirect 1	1591122435054	1591122473058	OK	 
REQUEST	3000		Create Product Redirect 1	1591122435426	1591122473078	OK	 
USER	rendimiento30	3733	END	1591122090845	1591122473079
USER	rendimiento30	4044	END	1591122096781	1591122473079
